Id,highlighted,text,ru_trans,tags,prefix,suffix,position_start,position_end,start_container,end_container,chapter,ch
vTxd3KtkEey1J1fE8eOEVw,Петрикеича,(add bibliography and sum up main interpretations),,"['character', 'symbols', 'expand']",илых с уважением Зынзырэлы Ильи ," — Заитильщина. Разрешите уже, п",749,759,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
uYs0SMlZEeyw1Ef0r_IVlg,Заитильщина,"It echoes the Zadonschina, a Russian manuscript of late 14th century about the Battle of Kulikovo (1380). In this way the story Ilya is telling to Mr Pozhilych becomes a real epic poem.
Слово построенное по образу памятника древнерусской литературы Задонщина, о Куликовской битве. Таким образом, история, рассказана Ильёй, становится настоящей эпопеейThe title that Ilya gives to his missive to Pozhilykh. Its name echoes that of the Zadonschina, a Russian manuscript of late 14th century, about the Battle of Kulikovo (1380) between Russians and Mongols. The contents of Ilya's letters concern the events related to his life and death that occur ""beyond the Itil River."" In this way, the story Ilya tells Pozhilykh becomes a real epic poem.",,['intertextuality'],ием Зынзырэлы Ильи Петрикеича — ,". Разрешите уже, приступаю. Граж",762,773,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
-jZ0aLB_Ee2SuteryCDP6g,"Разрешите уже, приступаю","Imitation of oral speech, which contradicts the written form of the ""letter"". ",,"['register/style', 'structure', 'NT']", Ильи Петрикеича — Заитильщина. ,". Гражданин Пожилых. 
Человек я ",775,799,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
pqLMnrbDEe2wrUONAa56zQ,"Разрешите уже, приступаю. Гражданин Пожилых. 
Человек я для данных мест сравнительно посторонний","The original Ardist publication of the novel and several earlier editions read differently: ""Разрешите уже, приступаю. Гражданин Пожилых. Я**, хоть Вы меня, вероятно, и не признаете, гражданин, тоже самое, пожилой и** для данных мест сравнительно посторонний."" Sokolov has made minor changes to the novel over the years.",,"['explanatory', 'NT']", Ильи Петрикеича — Заитильщина. ,", но поскольку точильщик, постол",775,871,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[11],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[13],01. ЗАИТИЛЫЦИНА,01_ru
zcuLMqtkEeyw92ezt8WdqA,для данных мест,Again a blurred reference to the spatial dimension. Еще одно неопределенное указание на контекст действия.,,"['setting', 'ru']",". Гражданин Пожилых. 
Человек я "," сравнительно посторонний, но по",831,846,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
1XaoYqtkEeytDKNGXFGdpA,сравнительно посторонний,"A slight contradiction in semantics (how can one be only ""relatively"" an outsider?). Everything is relative in the novel: time, place, identity. ",,"['character', 'language', 'structure', 'NT']","лых. 
Человек я для данных мест ",", но поскольку точильщик, постол",847,871,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[13],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
9WKZJuyAEeyWScfweunvvA,"поскольку точильщик, постольку точу ножи-ножницы",An example of Ilya's overly complex language in which he often explains things by means of their own definitions.,"Пример неоправданно усложненной манеры речи Ильи, в которой он часто объясняет вещи их же собственными определениями.","['explanatory', 'language']","ст сравнительно посторонний, но ",", и с панталыку меня 
вряд ли, п",876,924,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
4--6-qtkEeyta-McuS3OFg,"с панталыку меня 
вряд ли, пожалуй, сбить","Set expression (""s pantalyku sbit'""): to confuse somebody.","Устойчивое выражение: запутать, привести в замешательство",['phraseologism']," постольку точу ножи-ножницы, и ",", пусть я с первого взгляда и со",928,969,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
7UwbIKtkEeysk6trW5v68Q,с первого взгляда ,"An unusual usage of the expression in this context (""a gimp at first sight""). Необычное употребление выражения в контексте (""культяп с первого взгляда"").",,"['phraseologism', 'ru']","ряд ли, пожалуй, сбить, пусть я ","и совершенный 
культяп. Точу и к",979,997,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
9C7-JqtkEeyqBMcbkuOMLw,культяп,"Colloquial: gimp, stump. Разговорное слово. See also Brugel's painting *The Beggars*: ![](https://upload.wikimedia.org/wikipedia/commons/e/e0/Les_Mendiants_-_Pieter_Brueghel_l%27Ancien_-_Musée_du_Louvre_Peintures_RF_730.jpg)",,"['register/style', 'intertextuality', 'NT']"," первого взгляда и совершенный 
",". Точу и косы, и топоры, и друго",1012,1019,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
pnSUCNrPEeyuh1t-c-4beQ,хозтовар,A shortened form of хозяйственный товар (household goods).,"Сокращенная форма словосочетания ""хозяйственный товар"".",['language'],"Точу и косы, и топоры, и другой ",", но такие подробности только ус",1053,1061,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[18],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[18],01. ЗАИТИЛЫЦИНА,01_ru
Acc_lKtlEeykGU8Swj_Pvw,усугубили бы речь,"Unusual occurence of this verb (usually ""usugubit' situatsiiu"", ""usugubit' polozhenie del"")","Необычное употребление глагола ""усугубить"" (обычно усугубить ситуацию"", ""усугубить положение дел"")",['phraseologism'],"ар, но такие подробности только ",". По реченной причине опускаю 
и",1091,1108,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
CZum7KtlEey6g68q0dpdHg,реченной,"Archaic word, echoing the ""rech'"" just mentioned. ",,"['archaism', 'sound play', 'NT']",ти только усугубили бы речь. По ," причине опускаю 
и события отзв",1113,1121,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
EUOP4KtlEeytDYM7koAPaw,отзвонивших-и-с-колокольни-долой лет,Set expression: to get some business over with so as not to come back to it again. Фразеологизм.,,"['phraseologism', 'ru']","нной причине опускаю 
и события ",", лишь настаиваю, 
что до сего д",1149,1185,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
F8Kd_KtlEey0x8dEfZv_Kg,до сего дня,Archaic form. Архаизм.,,"['archaism', 'ru']","долой лет, лишь настаиваю, 
что "," вплоть в судимые не попал, даро",1208,1219,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
IBDEeqtlEeyCcc-gzTs4Lw,"в судимые не попал, даром что обитал в значительных городах","The author suggests that in big towns it is easier to have problems with the law and police. Предполагается, что в больших городах легче иметь проблемы с законом и полицией.",,"['explanatory', 'ru']","таиваю, 
что до сего дня вплоть ",. Куковал где поселят и запросто,1227,1286,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
-pbxKMlbEeyuAfMvjDQQ-w,"попал, даром что обитал в значительных городах.",rhythm: popal / gorodach,,['rhythm'],до сего дня вплоть в судимые не ," Куковал где поселят и запросто,",1240,1287,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[23],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
-aEcRtrPEeyA8v8jevE21A,значительных городах,"Large cities. Ilya is an itinerant knife-sharpener. The novel mostly takes place on the banks of the Itil (Volga) River, within a community of hunters, artisans, and invalids. Ilya has travelled and seen much.","Большие города. Илья — странствующий точильщик ножей. Действие романа происходит на берегах реки Итиль (Волги) в окружении охотников, ремесленников и инвалидов. Илья много где был и много чего видел. ",['location'],"ые не попал, даром что обитал в ",. Куковал где поселят и запросто,1266,1286,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[23]/hypothesis-highlight[1],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[23]/hypothesis-highlight[1],01. ЗАИТИЛЫЦИНА,01_ru
JrO7wKtlEeyr9werF0R1mg,Куковал,"This verb both introduces the bird motif, associating characters with birds (and, more generally, animals), and suggests via its figurative meaning (""being forced to be somewhere"") the itinerant nature of Ilya. Данный глагол и вводит ""птичий мотив"", связывающую персонажей и птицами (или вообще животными), и образно подсказывает передвижной и странствующий характер Ильи.",,"['character', 'ru', 'motif']", обитал в значительных городах. ," где поселят и запросто, за се́м",1288,1295,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
FxrubMlcEey98U9UNawO-Q,Куковал где поселят и запросто,An 3,,['metrical pattern'], обитал в значительных городах. ,", за се́мью понастоящему не боле",1288,1318,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[25],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[26],01. ЗАИТИЛЫЦИНА,01_ru
LK0-DKtlEeygMEO51mU-SQ,запросто,Colloquial: easily. Разговорное слово.,,"['register/style', 'ru']", городах. Куковал где поселят и ,", за се́мью понастоящему не боле",1310,1318,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
NNL14KtlEeyZVQNUC4pe7Q,се́мью понастоящему,"Later on in the book the reader will understand why his family cannot be consider a real, authentic one. Дальше в книге читатель узнает, почему семью Ильи нельзя считать полностью ""настоящей"".",,"['explanatory', 'intratextuality', 'character', 'ru']","овал где поселят и запросто, за "," не болел, а зарабатывал, прося ",1323,1342,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
O0f7oKtlEeyrd1PkwVTeDw,болел,"Ilya's search for his family, however, will be a major plot point. Его поиск семьи, однако, станет ключевым моментом в сюжете.",,"['intratextuality', 'ru']","осто, за се́мью понастоящему не ",", а зарабатывал, прося у публики",1346,1351,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
V1C1HgKYEe2cGsdp6rXWcQ,публики,"Ilya defines his clients as some ""public"", as if his profession were closer to the arts (that of errant minstrels and the like) than to mere artisanry.","Илья называет свою клиентуру ""публикой"", как если бы его дело больше напоминало бы искусство (подобно бродячим музыкантам), чем простое ремесло.","['explanatory', 'language', 'character']","е болел, а зарабатывал, прося у ", вспомоществовать по мере сил и ,1376,1383,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
QtWD7KtlEey4O7Nl7IQVnw,вспомоществовать,"Archaic, officialese: to help, aid. Архаизм, канцелярское слово.",,"['archaism', 'register/style', 'ru']"," а зарабатывал, прося у публики ", по мере сил и возможностей. В ч,1384,1400,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
SXhlmKtlEey1KotITFl_5A,по мере сил и возможностей,Set expression.,Устойчивое выражение.,['phraseologism'],рося у публики вспомоществовать ,". В чем и раскаиваюсь, избрав 
д",1401,1427,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
ULtmjqtlEeysLY_yxv5Vrw,В чем,"An ambiguous pronoun: he's remorseful about his ways of providing for a living, or about not having an authentic family? Неоднозначное употребление местоимения: он же раскаивается в том, как зарабатывает, или в отсутствии семьи?adding tags",,"['explanatory', 'language', 'explanatory']",ать по мере сил и возможностей. ," и раскаиваюсь, избрав 
для этог",1429,1434,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
2PFPQtrQEeyKRfdKCwMGFA,раскаиваюсь,To repent. Religious undertones that align with the novel's association of characters with various saints and other religious figures.,"Религиозный подтекст, сочетающийся с часто проводимой в романе параллелью между героями и святыми или другими религиозными деятелями","['language', 'religion']",ере сил и возможностей. В чем и ,", избрав 
для этого артель индив",1437,1448,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
V4j0XqtlEeyu7OPPp82U-Q,этого,"Again it is unclear whether the co-op represents a substitute for a job or for a ""surrogate"" family. Неясно, является ли артель собститутом работы или семьи.",,"['explanatory', 'ru']"," чем и раскаиваюсь, избрав 
для ", артель индивидов имени Д. Заточ,1462,1467,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
UBRj4slcEeybF1eFShKXvw,артель ,Linked to D. ZatochnikA worker cooperativeI'd explain this better,,"['symbol', 'intratextuality']"," раскаиваюсь, избрав 
для этого ",индивидов имени Д. Заточника. Вы,1468,1475,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[34],01. ЗАИТИЛЫЦИНА,01_ru
RFJMWtrREeylt8fbZmOf7Q,артель индивидов,"The workers' cooperative (a joint venture) is in contrast with the ""individuals"" who work there. This pairing, in a sense, describes the novel's use of ""forking characters"" who constantly shift names and identities. For this reason, *Between Dog and Wolf* has often, though too simplistically been called the ""Russian *Finnegans Wake*. For example, Richard Borden writes, ""Aside from its perceived inaccessibility, its extremely disjointed narrative, its profound elusiveness and allusiveness, the fundamental timelessness of its narrative, its seeming to operate more according to the laws of dream than of waking experience, its wealth of neologism and, in particular, of complex paronomasia, *Between Dog and Wolf* resembles *Finnegans Wake* in its forking characters, in the way characters seem to dissolve one into the other—or evolve one from the other"" (""Toward"" 389).","Объединение рабочих (совместное предприятие) противопоставляется работающим там ""индивидам"". Подобное сочетание в каком-то смысле отождествляет ""расходящихся (разветвляющихся) персонажей"", постоянно меняющих имена и личности.","['language', 'NT']"," раскаиваюсь, избрав 
для этого ", имени Д. Заточника. Вы меня изв,1468,1484,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[35],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[36],01. ЗАИТИЛЫЦИНА,01_ru
DbEVBqtkEey2aZPrKobJ7g,индивидов,"The word ""individ"" is bookish in Russian, and thus in this context it sounds unnaturally; the actual word Ilya possibly meant to use was ""invalid"". Книжное слово ""индивид"" не соответствует тону письма и догадывается, что на самом деле Илья имел в виду слово ""инвалид"".","Книжное слово ""индивид"" не соответствует тону письма и догадывается, что на самом деле Илья имел в виду слово ""инвалид"".","['character', 'register/style']","ваюсь, избрав 
для этого артель ", имени Д. Заточника. Вы меня изв,1475,1484,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
XSdpSqtlEeylW1N9r7N6uQ,Д. Заточника,"(add bibliography and sum up main interpretations)More from Ostanin (12) should be added hereD. Zatochnik is echoed also in School for fools, tochilshchiki karandashej < zatochit', literary word
Образ Д. Заточника упоминается и в Школе для дураков, в выражение ""точилщики карандашей"". Глагол ""заточить"" со значением ""подвергнуть заключению"" - устаревшее слово, книжное",,"['symbols', 'expand', 'intratextuality', 'language']",ля этого артель индивидов имени ,". Вы меня извините, конечно, а к",1491,1503,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
5ywGgrCCEe25QMct7p3Ybw,контора,"That same ""artel'"" (co-op). То есть, та же артель.",,"['explanatory', 'ru']","а. Вы меня извините, конечно, а "," самостоятельная, и прейскурант ",1534,1541,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
aWKkZLy8EeyWEhOTpU7YUg,В теплоту,"When it is warm, in the warm months. By contrast, the following sentence explains what they do in the cold periods (""v morozy"", literally 'in frosts'). То есть, когда тепло, когда погода тепла. ",,"['explanatory', 'time', 'ru']",", и прейскурант имеется налицо. ", — все те же ножи: ходим вокруг ,1589,1598,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
VrzUzNrSEeyLI3NTnrEsvA,вокруг да около,"Describes a manner of speaking: beating around the bush, i.e., Ilya's narrative.",Описывает манеру речи Ильи: не касаться сути.,['language'],теплоту — все те же ножи: ходим ," и отходим 
в отхожие промысла́.",1623,1638,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
ssazyry8EeypNHuwPqR7cg,"отходим 
в отхожие промысла́.",They find seasonal jobs. Занимаются сезонной работой.,,['explanatory'],е ножи: ходим вокруг да около и ," Наоборот, в морозы обслуживаем ",1641,1670,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
os2YeMldEeynJQ-qbb3YUA,промысла́,"the word is wrongly stressed, it refers to the fact that Ilya is a semi-illiterate person
неправильное ударение, отсылается к тому, что Илья очень грамотно не пишет ни говорит",,"['language', 'register/style']","г да около и отходим 
в отхожие ",". Наоборот, в морозы обслуживаем",1660,1669,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[39],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[39],01. ЗАИТИЛЫЦИНА,01_ru
KsPqKLy9EeyDmNeu6qPSLw,поелику,Archaic: because. Устаревшее слово: поскольку.,,"['archaism', 'ru']","м население 
по точке и клепке, "," с ноября по апрель, ежедневно, ",1732,1739,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
sVFIiLy9EeyR4zOpcgbMIw,бобыльё ,Archaic: a landless peasant. Архаизм: безземельный крестьянин.,,['archaism'],"прель, ежедневно, без выходных, ",и уроды наподобие Вашенского кор,1785,1793,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
oyDb6AK4Ee2I2kfUPOog3Q,уроды,"Compare to удод (hoopoe) on the last page of the novel, in Yakov's final poem. Moreover, it is interesting to note that Ilya defines himself as a ""monster,"" an ""ugly thing,"" while the author of the Notes will in the end stress his confidence in his own talent.","В сравнении с ""удодом"" с последней страницы романа, в заключительной строфе Якова. Более того, интересно заметить, что Илья называет себя ""уродом"", тогда как автор Записок в конце подчеркивает его уверенность в собственном таланте. ","['intratextuality', 'symbol']","дневно, без выходных, бобыльё и ", наподобие Вашенского корреспонд,1795,1800,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
JrIjkLy-Eey7Nx84YrWvJg,Вашенского,"Mock imitation of high register (""Vashensky"" instead of ""vash""). Имитация высокого стиля (вместо ""вашего""). ",,"['register/style', 'ru']","дных, бобыльё и уроды наподобие "," корреспондента 
звенят и крутят",1811,1821,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01_ru
