Id,highlighted,text,ru_trans,tags,prefix,suffix,position_start,position_end,start_container,end_container,chapter,ch
_sKOXDRJEe25zKsi4ZZwLw,получоках,A choke refers to a modification on a gun (often shotguns) that helps control the spread of the shot. It may be built directly into a gun in manufacturing or added in the form of a choke tube. Depicted here: ![](https://upload.wikimedia.org/wikipedia/commons/2/20/Shotgun-Chokes-Basic.png),"Чок — элемент огнестрельного оружия, представляющее собой дульное сужение для контроля рассеивания дроби при выстреле. Может быть встроен в оружие или вставляться в дуло в виде раструба. Изображено ниже: ![](https://upload.wikimedia.org/wikipedia/commons/2/20/Shotgun-Chokes-Basic.png)",['explanatory'],"ток заложи —
  Пора уж. Жужжи в ","
  И в чоках, ветрило, жужжи.


",1401,1410,/div[1]/main[1]/article[1]/ul[1]/li[27],/div[1]/main[1]/article[1]/ul[1]/li[27],07. Записки охотника,07_ru
p_nO6jRKEe2nc3u-7LKDIg,"получоках
  И в чоках","Encoded into these lines, as Ostanin notes, is the tradition of clinking glasses (""чокаться"") (56). Alcohol theme.","Между строк, как замечает Останин, можно прочитать отсылку к традиции чокания стаканами (Ostanin 56). Тема алкоголя.",['theme'],"ток заложи —
  Пора уж. Жужжи в ",", ветрило, жужжи.


Записка XI

",1401,1422,/div[1]/main[1]/article[1]/ul[1]/li[27]/hypothesis-highlight[2]/hypothesis-highlight[1],/div[1]/main[1]/article[1]/ul[1]/li[28]/hypothesis-highlight[2]/hypothesis-highlight[1],07. Записки охотника,07_ru
Abv9PDRKEe2in1cZJZQ83g,чоках,A choke refers to a modification on a gun (often shotguns) that helps control the spread of the shot. It may be built directly into a gun in manufacturing or added in the form of a choke tube. Depicted here: ![](https://upload.wikimedia.org/wikipedia/commons/2/20/Shotgun-Chokes-Basic.png),,['explanatory'],"ора уж. Жужжи в получоках
  И в ",", ветрило, жужжи.


Записка XI

",1417,1422,/div[1]/main[1]/article[1]/ul[1]/li[28],/div[1]/main[1]/article[1]/ul[1]/li[28],07. Записки охотника,07_ru
fpJshDRJEe2T54dkR4Xqtg,ветрило,Dated/poetic: sail or strong wind.,Устаревшее/поэтическое: парус или сильный ветер.,['register/style']," Жужжи в получоках
  И в чоках, ",", жужжи.


Записка XI

Заговор

",1424,1431,/div[1]/main[1]/article[1]/ul[1]/li[28],/div[1]/main[1]/article[1]/ul[1]/li[28],07. Записки охотника,07_ru
ucgLQCotEe2Pyk-Kx0ZY8Q,"Записка XI

","This poem recounts, in metaphorical, literal, and folkloric form, the crimes that lie at the heart of the novel: Ilya's attack on one of Yakov's dogs, the theft of Ilya's crutches and the hunters' lamp, Ilya's killing of two dogs, and the hunters' murder of Ilya. Discussing Sokolov's use of many synonyms for crutches, of which there are at least ""six different nouns, one diminutive form, and a verb derived from one of the nouns,"" Alexander Boguslawski writes: ""It is important to note that only the *kostyli* and its derivations are used by Iakov in the poems, while Il'ia, whose relationship with his crutches is intimate and persona, and whose language is freer and less disciplined, uses all expressions"" (""How Sokolov's"" 212).","В этом стихотворении раскрываются в метафорической, буквальной и фольклорной форме преступления, лежащие в основе романа: нападение Ильи на собак Якова, кража костылей Ильи и лампы охотников, убийство Ильей двух собак и убийство Ильи охотниками. Рассматривая использование Соколовым обильного количества синонимов к слову ""костыли"", среди которых по меньшей мере ""шесть существительных, одна уменьшительная форма и глагол, образованный от одного из существительных"", А. Богуславский пишет: ""Важно отметить, что Яковом в его стихах использовано только слово *костыли* и его производные формы, тогда как Илья, чьи отношения с костылями отличаются большей теплотой, а стиль речи — раскованностью и большей свободой, употребляет все выражения"" (Boguslawski, ""How Sokolov's"" 212).","['intratextuality', 'explanatory']","
  И в чоках, ветрило, жужжи.


","Заговор


  У Сороки — боли, у В",1442,1454,/div[1]/main[1]/article[1]/h2[2],/div[1]/main[1]/article[1]/h3[2],07. Записки охотника,07_ru
5E5cFjmREe2iFY9ZYIuvJg,Заговор,Expand quoting Korovashko 2008.,,['expand'],", ветрило, жужжи.


Записка XI

","


  У Сороки — боли, у Вороны —",1454,1461,/div[1]/main[1]/article[1]/h3[2],/div[1]/main[1]/article[1]/h3[2],07. Записки охотника,07_ru
P7BjeDm2Ee2Y8K_BXD_8Cw,"У Сороки — боли, у Вороны — боли","A reference to the expression “У сороки боли, у вороны боли, а у (имя) всё заживи” (""The magpie is hurt, the crow is hurt, but (name) will feel all better""), used to comfort children who have hurt themselves. This reference will appear once again in chapter 14 (R260/E195). Animal motif.","Отсылка к выражению ""У сороки боли, у вороны боли, а у (имя) всё заживи"", использующемуся для утешения покалечившихся детей. Та же отсылка вновь появится в главе 14 (R260/E195). Мотив животных.","['phraseologism', 'intratextuality', 'motif']","ужжи.


Записка XI

Заговор


  ",",
  У Собаки — быстрей заживи.
 ",1466,1498,/div[1]/main[1]/article[1]/ul[2]/li[1],/div[1]/main[1]/article[1]/ul[2]/li[1],07. Записки охотника,07_ru
w_vUkjRgEe2a9He8a3GtrA,по синему свету,"That is, against the background of the darkening sky. This color is used several times in the novel in relation to the sky and atmosphere around the Itil (cf. R154, 157, 159, 196–197, 199, 222, 249, 277).","То есть, на фоне темнеющего неба. Этот цвет неоднократно используется в романе для описания неба и окружающей Итиль атмосферы (см. R154, 157, 159, 196–197, 199, 222, 249, 277).","['motif', 'intratextuality']"," Собаки — быстрей заживи.
  Шел "," Человек-инвалид,
  
    Костыли",1535,1550,/div[1]/main[1]/article[1]/ul[2]/li[3],/div[1]/main[1]/article[1]/ul[2]/li[3],07. Записки охотника,07_ru
bluqriooEe2p2CeeHc-VIw,Человек-инвалид,Ilya.,Илья.,"['character', 'intratextuality']","й заживи.
  Шел по синему свету ",",
  
    Костыли его были в кров",1551,1566,/div[1]/main[1]/article[1]/ul[2]/li[3],/div[1]/main[1]/article[1]/ul[2]/li[3],07. Записки охотника,07_ru
OAmNqCopEe2x04uR1mCPgg,Костыли его были в крови,"The reader will eventually learn that Ilya attacked one of Yakov's dogs, mistaking it for a wolf. This event is not described until much later in the novel (R242-243/E162-163).","Как позже узнает читатель, Илья напал на одну из собак Якова, приняв ее за волка. Про это происшествие рассказывается значительно позже в романе (R242-243/E162-163).","['intratextuality', 'explanatory']","у свету Человек-инвалид,
  
    ",".
  
  Шли по синему снегу его к",1575,1599,/div[1]/main[1]/article[1]/ul[2]/li[4]/p[1],/div[1]/main[1]/article[1]/ul[2]/li[4]/p[1],07. Записки охотника,07_ru
dPt2FDmMEe2H19dx5VQ6xQ,Шли по синему снегу его костыли,"The subject of the previous stanza was Ilya (the ""invalid person""), while now his crutches take his place.","Действующим лицом в предыдущей строфе был Илья (""Человек-инвалид""), но здесь его место занимают костыли. ",['structure']," Костыли его были в крови.
  
  ",",
  И мерещился Бог в облаках,
 ",1606,1637,/div[1]/main[1]/article[1]/ul[2]/li[5],/div[1]/main[1]/article[1]/ul[2]/li[5],07. Записки охотника,07_ru
RfsFsmAwEe2a_0_Gs8JTCw,синему,"That is, against the background of the darkening sky. This color is used several times in the novel in relation to the sky and atmosphere around the Itil (cf. R154, 157, 159, 196–197, 199, 222, 249, 277).","То есть, на фоне темнеющего неба. Этот цвет неоднократно используется в романе для описания неба и окружающей Итиль атмосферы (см. R154, 157, 159, 196–197, 199, 222, 249, 277).","['intratextuality', 'motif']","и его были в крови.
  
  Шли по "," снегу его костыли,
  И мерещилс",1613,1619,/div[1]/main[1]/article[1]/ul[2]/li[5]/hypothesis-highlight[1],/div[1]/main[1]/article[1]/ul[2]/li[5]/hypothesis-highlight[1],07. Записки охотника,07_ru
1160Qqj0Ee2P1efJq2tv_g,синему снегу,A continuation of the temporal setting: winter.,Продолжение описания времени действия: зимы.,['time'],"и его были в крови.
  
  Шли по "," его костыли,
  И мерещился Бог ",1613,1625,/div[1]/main[1]/article[1]/ul[2]/li[5]/hypothesis-highlight[1]/hypothesis-highlight[1],/div[1]/main[1]/article[1]/ul[2]/li[5]/hypothesis-highlight[1],07. Записки охотника,07_ru
fr386CopEe2M45vwr7MGDg,мерещился,"Colloquial: to seem, appear.","Разговорное: казаться, возникать в воображении. ",['register/style'],"о синему снегу его костыли,
  И "," Бог в облаках,
  И в то время к",1643,1652,/div[1]/main[1]/article[1]/ul[2]/li[6],/div[1]/main[1]/article[1]/ul[2]/li[6],07. Записки охотника,07_ru
BIEChjmSEe2Qw38d7-E-yQ,"И в то время как Ливия гибла в пыли,
  
    Нидерланды неслись на коньках.","From the particular setting of the novel, a more universal layer of comprehension is suggested. As Ostanin suggests (56), Libia in ancient geography indicated Africa as a whole, while according to Egyptians it represented the world of death (located on the west side of the Nile river).","Наравне с конкретным местом действия романа, предлагается более глобальный уровень восприятия. Как предполагает Останин, в географии древнего мира Ливия олицетворяла всю Африку, тогда как, согласно египетским источникам, она была символом мира смерти (расположена на западном берегу реки Нила). ","['structure', 'language']","
  И мерещился Бог в облаках,
  ","
  
  Надоумил Волка заволжский ",1670,1744,/div[1]/main[1]/article[1]/ul[2]/li[7],/div[1]/main[1]/article[1]/ul[2]/li[8]/p[1],07. Записки охотника,07_ru
uUeyFCopEe20hxsEjvD7Rg,Надоумил,Colloquial: to put someone wise to something.,"Разговорное: вразумить, подсказать идею. ",['register/style'],"рланды неслись на коньках.
  
  "," Волка заволжский волхв:
  Покид",1750,1758,/div[1]/main[1]/article[1]/ul[2]/li[9],/div[1]/main[1]/article[1]/ul[2]/li[9],07. Записки охотника,07_ru
IbqX_jmSEe2DMU9QdLyhTw,"Приползал вечерами печальный Волк
  
    И Собаку лечил чем мог.","On the theme of dog-wolf love, see also Zapiska XIII.","К теме о любви между волком и собакой, см. Записку XIII. ",['intratextuality'],"олхв:
  Покидая глубокий лог,
  ","
  
  У Сороки — боли, у Вороны ",1809,1873,/div[1]/main[1]/article[1]/ul[2]/li[11],/div[1]/main[1]/article[1]/ul[2]/li[12]/p[1],07. Записки охотника,07_ru
HH3v5DRLEe21hc_FH4pCWg,"У Сороки — боли, у Вороны — боли","A reference to the expression “У сороки боли, у вороны боли, а у (имя) всё заживи” (""The magpie is hurt, the crow is hurt, but (name) will feel all better""), used to comfort children who have hurt themselves. This reference will appear once again in chapter 14 (R260/E195). Animal motif.","Отсылка к выражению ""У сороки боли, у вороны боли, а у (имя) всё заживи"", использующемуся для утешения покалечившихся детей. Та же отсылка вновь появится в главе 14 (R260/E195). Мотив животных.","['phraseologism', 'theme', 'intratextuality', 'motif']","   И Собаку лечил чем мог.
  
  ",",
  Но во имя волчьей любви
  От",1879,1911,/div[1]/main[1]/article[1]/ul[2]/li[13],/div[1]/main[1]/article[1]/ul[2]/li[13],07. Записки охотника,07_ru
2REPWjLQEe2bg5PL3lnC_w,Вороны,"A [river southeast of Moscow](https://www.google.com/maps/place/Vorona+River,+Russia/data=!4m2!3m1!1s0x413dd4de586ae2f9:0xc4a977b86844ec0a?sa=X&ved=2ahUKEwjnkMfO-pP9AhW4M1kFHSWJBOsQ8gF6BAh2EAE). Located in the Penza, Tambov, and Voronezh Oblasts. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/d/d4/%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B7%D0%B0%D0%BF%D0%BE%D0%B2%D0%B5%D0%B4%D0%BD%D0%B8%D0%BA.jpg)","[Река, расположенная в юго-восточном направлении от Москвы](https://www.google.com/maps/place/Vorona+River,+Russia/data=!4m2!3m1!1s0x413dd4de586ae2f9:0xc4a977b86844ec0a?sa=X&ved=2ahUKEwjnkMfO-pP9AhW4M1kFHSWJBOsQ8gF6BAh2EAE). Протекает в Пензенской, Тамбовской и Воронежской областях. Изображено ниже: ![](https://upload.wikimedia.org/wikipedia/commons/d/d4/%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B7%D0%B0%D0%BF%D0%BE%D0%B2%D0%B5%D0%B4%D0%BD%D0%B8%D0%BA.jpg)","['Russia', 'location']","
  Но во имя волчьей любви
  От "," ль реки до реки ли Нерли
  
   ",1944,1950,/div[1]/main[1]/article[1]/ul[2]/li[15],/div[1]/main[1]/article[1]/ul[2]/li[15],07. Записки охотника,07_ru
