Id,highlighted,text,ru_trans,tags,prefix,suffix,position_start,position_end,start_container,end_container,chapter,ch
EI0xyB_SEe2fvNMqtSnqjg,лечимся,"That is, drinking. Alcohol theme.","То есть, выпивают. Тема алкоголя.",['theme'],устатку путейную тут питейную — ,". Ты 
куда теперь, Алфеева я спр",878,885,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
PfCQdB_SEe2fvseSwhn5vg,Алфеева,"Iakov Alfeev (James, son of Alphaeus) was one of the Twelve Apostles. He is also known as James the Less, or ""the minor,"" ""the little,"" ""the lesser,"" ""the younger.""","Иаков Алфеев был одним из 12 апостолов. Он также известен как Иаков Младший, или Меньший.","['character', 'bible', 'intertextuality', 'religion']","ную — лечимся. Ты 
куда теперь, ", я спросил. Рассуждает: Россия-м,904,911,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
hsD86h_WEe20f29IA98SzQ,"Россия-матерь огромна, игрива и лает, будто волчица во мгле","An allusion to Alexander Radishchev's *Journey from St. Petersburg to Moscow* (1790), in particular its epigraph, which was taken from Vasilii Trediakovsky's ""Telemakhida"" (1766): ""чудище обло, озорно, огромно, стозевно и лаяй"" (""a beast who is enormous, disgusting, a-hundred-maws and barking""). Read the original [here](https://ilibrary.ru/text/1850/index.html) and an English translation [here](https://archive.org/details/journeyfromstpet0000radi). Similar wording is used on the following page: ""преогромна волчица"" (""huge she-wolf"").(R179/E52-53). Animal motif.In chapter 4, Ilya described the homeland in these terms (cunning, deceptive, rich yet poor at first sight): ""Распрекрасно снаружи — родина. Вроде — мать, но хитра поразительно, охмуряет. Поначалу все кажется — земля как земля, только бедная, нету в ней ничего. Но обживешься, присмотришься — все в ней есть, кроме валенок.""","Отсылка к ""Путешествию из Петербурга в Москву"" А. Радищева (1790), в частности, к эпиграфу, взятому из ""Техемахиды"" В. Тредияковского (1766): ""чудище обло, озорно, огромно, стозевно и лаяй"". Прочитать произведение можно [здесь](https://ilibrary.ru/text/1850/index.html), а английский перевод — [здесь](https://archive.org/details/journeyfromstpet0000radi). Похожая формулировка употреблена на следующей странице: ""преогромна волчица"". В главе 4, Илья описывает родину так: ""Распрекрасно снаружи — родина. Вроде — мать, но хитра поразительно, охмуряет. Поначалу все кажется — земля как земля, только бедная, нету в ней ничего. Но обживешься, присмотришься — все в ней есть, кроме валенок"" (R179/E52-53). Мотив животных.","['intertextuality', 'intratextuality', 'symbol', 'motif']", Алфеева я спросил. Рассуждает: ,", а мы ровно блохи скачем 
по не",935,994,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
kenySCOvEe2A1zfXp7ZqsA,блохи,"This reference to fleas in such a context (Russia, motherland) may well recall one of the most famous stories (skaz) by Nikolay Leskov, ""Levsha"" (The Tale of Cross-eyed Lefty from Tula and the Steel Flea), 1881. Read the original [here](http://az.lib.ru/l/leskow_n_s/text_0246.shtml), and the English translation [here](https://archive.org/details/steelflea00hapggoog/mode/2up).","Упоминание блох в таком контексте (в разговоре о России, родине) наводит на мысль об одном из известнейших сказов Н. Лескова, ""Левша"", 1881. Прочитать оригинал можно [здесь](http://az.lib.ru/l/leskow_n_s/text_0246.shtml), а английский перевод — [здесь](https://archive.org/details/steelflea00hapggoog/mode/2up). ",['intertextuality'],"дто волчица во мгле, а мы ровно "," скачем 
по ней, а она по очеред",1007,1012,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
_upiECOvEe2U4wuY-fNkig,на ходу,"Set expression: on the go, on the move.",Устойчивое выражение: в процессе передвижения. ,['phraseologism'],а она по очереди выкусывает нас ,", и куда лучше прыгнуть, не разб",1061,1068,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
iDWQRB_SEe2c9Q9s1BKcSQ,ау,"Colloquial: hello?, an exclamation to get attention.",Разговорное восклицание для привлечения внимания. ,['register/style'],"а лучше прыгнуть, не разберешь, ",", никогда. Верно, Яша, ау, все м",1107,1109,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
jSltLB_TEe2b2wfQ86mE6w,Яша,Diminutive form of Yakov.,Уменьшительная форма имени Яков.,['character']," разберешь, ау, никогда. Верно, ",", ау, все мы у нашей 
краи́ны св",1127,1130,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
lnNZ8h_SEe27Da_MZvTPgA,ау,"Colloquial: hello?, an exclamation to get attention.",Разговорное восклицание для привлечения внимания.,['register/style'],"ерешь, ау, никогда. Верно, Яша, ",", все мы у нашей 
краи́ны светло",1132,1134,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
8KXruh_SEe2xFk_-ltSYBA,краи́ны,"Dialectical: outskirts, periphery, edge. Here used metonymically to refer to Russia. In other east Slavic languages (Belarusian, Ukrainian), it does mean ""country.""In a number of Slavic languages (Belarusian and Ukrainian, at least) means ""country"". ","Разговорное: часть чего-либо, наиболее удалённая от центра; окраина, край. Здесь употреблено метонимически для обозначения России. В некоторых восточнославянских языках (белорусский, украинский) имеет значение ""страна"". ","['Russia', 'register/style']","Верно, Яша, ау, все мы у нашей 
", светлой — как поперек горла кос,1152,1159,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
8wxLBiOwEe2k3eunkqE0WQ,краи́ны светлой,"As Ostanin notes (49), Avvakum used this adjective related to Rus' in his autobiography (1672): ""выпросил у Бога светлую Русь сатана"".","Как замечает Останин, Аввакум таким же образом характеризует Русь в своей автобиографии (1672): ""выпросил у Бога светлую Русь сатана"" (Ostanin 49).",['intertextuality'],"Верно, Яша, ау, все мы у нашей 
"," — как поперек горла кость, все ",1152,1167,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[18],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
NKr-3CO1Ee2FwrcSG7GHDQ,как поперек горла кость,Set expression (Стоять костью в горле / или поперек горла): to annoy someone.,Устойчивое выражение (Стоять костью в горле/ поперек горла): раздражать кого-то.,['phraseologism'],"е мы у нашей 
краи́ны светлой — ",", все задолжники, во всем 
круго",1170,1193,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
X0_leh_TEe2m_2u8kvR6SQ,задолжники,"In chapter 4, Pyotr was worrying about whom to borrow money from (R175-176/E46).","В главе 4, Петр беспокоился, у кого можно было бы занять денег (R175-176/E46).",['intratextuality']," — как поперек горла кость, все ",", во всем 
кругом виноватые. А о",1199,1209,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
rSlKjh_TEe2fwave-sXvdg,"во всем 
кругом виноватые","The reader will learn, eventually, that Ilya is guilty of murdering several of Yakov and the other hunters' dogs, so, indeed, he is guilty of everything around these parts.",,"['explanatory', 'intratextuality']","ек горла кость, все задолжники, ",". А обычная мать, он сказал, у м",1211,1236,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
cyBTjDQZEe2YnFeSfSUHqA,"А обычная мать, он сказал, у меня умерла, может 
быть, и отца постоянного я лишен в результате алкоголизма",Bureaucratese,Канцеляризм.,['regyster/style'],"ики, во всем 
кругом виноватые. ",", слышал только, величали Ильей.",1238,1344,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[24],06. От Ильи Петрикеича,06_ru
hrgm8CO1Ee2zifv_2A1MEA,"обычная мать, он сказал, у меня умерла, может 
быть, и отца постоянного я лишен","So Yakov is somehow a besprizornik (see above ""psinaya besprizornaya""). ","То есть, Яков, в какой-то степени, — беспризорник (см. выше ""псина беспризорная"").","['character', 'language']","и, во всем 
кругом виноватые. А "," в результате алкоголизма, слыша",1240,1319,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
78iOQB_TEe2bCcsKMUZkTA,алкоголизма,"A crucial theme of the novel, as we have already seen.","Неотъемлемая тема романа, как мы уже имели возможность убедиться.",['theme'],остоянного я лишен в результате ,", слышал только, величали Ильей.",1333,1344,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
quTLtCO1Ee2l3yPXQJqIGw,величали,"Low, ironic: to be called.","Просторечное, ироничное: называть.",['register/style'],"ате алкоголизма, слышал только, "," Ильей. Яша, милый, да может, я ",1361,1369,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
2MyVFiO1Ee2jxgN2cIk0pg,Ильей,"As we have seen in chapter 4, Ilya seems to be Yakov's father. Yet, the suggestion is debatable. ","Как мы видели в главе 4, Илья, вероятно, является отцом Якова. Однако, это предположение можно подвергнуть сомнению.",['character'],"олизма, слышал только, величали ",". Яша, милый, да может, я он и е",1370,1375,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
AETcJB_UEe2GyIfp62Zq9g,Яша,Diminutive form of Yakov.,Уменьшительная форма имени Яков.,['character']," слышал только, величали Ильей. ",", милый, да может, я он и есть, ",1377,1380,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
8br5oCO1Ee2HsEONRqoGSA,я он и есть,Ilya admits the chance of being Yakov's father. ,"Илья признает вероятность того, что он может быть отцом Якова. ","['explanatory', 'character']","ли Ильей. Яша, милый, да может, ",", 
небось случались ребятишки ка",1399,1410,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
JfQh8B_UEe2V6C97lh1pwg,небось,"Colloquial: I suppose, most likely, probably, I dare say.","Разговорное: наверное, вероятно, предположительно.",['register/style']," милый, да может, я он и есть, 
", случались ребятишки какие-нибуд,1413,1419,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
Oax2DB_UEe26IbdWMYaXhw,впопыхах,"Colloquial: in a hurry, hurriedly, helter-skelter, hastily.","Разговорное: второпях, поспешно.",['register/style'],лучались ребятишки какие-нибудь ,", жизнь же 
 тоже огромна. Допус",1453,1461,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
JF66ciO2Ee2cu7NdbPRRbQ,"жизнь же 
 тоже огромна","Enormous just like Russia is. 

expand on the similitude ""Russia - life"" (linked also to the feminine, motherhood, Orina...)","Огромна, как и Россия.","['russia', 'explanatory', 'theme', 'expand']","ебятишки какие-нибудь впопыхах, ",". Допускаю, Ильич отвечал, но за",1463,1486,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
XJNo9h_UEe2rw9duyU4KZw,Ильич,"Ilya uses Yakov's patronymic as a familiar form of address. However, another reading would be that now that the possibility of Ilya being Yakov's father has been established, Alfeev (Yakov) is referred to by his patronymic.","Илья использует отчество Якова, как распространенную форму обращения. Однако, согласно другой интерпретации, теперь, когда вероятность кровного родства Ильи с Яковом окончательно установлена, к Алфееву (Якову) обращаются по отчеству.","['language', 'explanatory']","нь же 
 тоже огромна. Допускаю, "," отвечал, но зачем ты в подобном",1498,1503,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
bj-pKh_UEe2yQQcTx8Xz5Q,с концами,Set expression: for good.,Разговорное выражение: совсем. ,['phraseologism']," подобном 
случае мать забросил ",", сына женщине поставить на ноги",1558,1567,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
ui4aeiO2Ee2VCU8kwuMUUw,поставить на ноги,"Set expression: to cure, raise, nurture.","Устойчивое выражение: вылечить, вырастить, воспитать.",['phraseologism'],"абросил с концами, сына женщине "," 
не помог, образования ремеслен",1582,1599,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[34],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[34],06. От Ильи Петрикеича,06_ru
evKDIh_UEe2MzI81gdfCfQ,"поставить на ноги 
не помог",Irony: Ilya is missing a leg.,Ирония: у Ильи нет ноги.,[],"абросил с концами, сына женщине ",", образования ремесленного ему н",1582,1609,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
2lBqbh_UEe2fwh8D5ibZ7A,образования ремесленного ему не дал,"Ilya, of course, is a knife grinder, while a character whose identity blends between those of Ilya and Yakov works as a furrier.","Илья, конечно, точильщик ножей, в то время как персонаж, чья личность находится в суперпозиции между Яковом и Ильей, торгует мехами.",['explanatory'],"не поставить на ноги 
не помог, ",", подлец ты мне после этого, а н",1611,1646,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
BTrWyiO3Ee2v8btGhONVJg,"подлец ты мне после этого, а не отец","A pun between ""podlets"" (scoundrel, miscreant) and ""otets"" (father).","Игра слов: ""подлец"" (негодяй) и ""отец"" (родитель).","['language', 'character', 'pun']","ования ремесленного ему не дал, ",". И обиделся. Яков Ильич, я утеш",1648,1684,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
797tCCCkEe2Jhe8WHf8JJw,серчай,Low: same as сердиться (to be angry).,Просторечное: сердиться.,['register/style'],"Яков Ильич, я утешил, да ты не 
",", я еще, может, и не отец тебе н",1730,1736,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
I9rssCClEe2haHuz2_K2Sg,охолони,"Colloquial: to chill out, calm down.","Разговорное: остыть, успокоиться.",['register/style']," может, и не отец тебе никакой, "," чуток, шибко 
не кипятись, шибк",1776,1783,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
hktNqCO3Ee2R669i9-YGUw,шибко,"Colloquial: quickly, much, too much (in Ukrainian).[Analogous annotation](https://hyp.is/rdOlwgg9Ee22H7OYZxb7Yg/digitalscholarship.brynmawr.edu/dog/texts/04_ru/)","Разговорное: быстро, много, слишком много (на украинском).",['foreign'],"ец тебе никакой, охолони чуток, "," 
не кипятись, шибко-то. Извиняй",1791,1796,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
NR9MZCClEe2l3OPGJsiTfA,кипятись,"Colloquial: to get worked up, get angry.","Разговорное: горячиться, сердиться.",['register/style'],"какой, охолони чуток, шибко 
не ",", шибко-то. Извиняй, говорит, по",1801,1809,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
WVYbMCClEe21YE95V8HaGQ,погорячился,"Colloquial: to get upset, heat up.","Разговорное: раздражаться, приходить в возбуждение.",['register/style'],"сь, шибко-то. Извиняй, говорит, ",", может, и не 
отец. А возможно,",1839,1850,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
fZVZmCClEe2owv_-ZHjfXw,примазываюсь,"Colloquial: to hang on, attach oneself.",Разговорное: присоединяться.,['register/style'],"и не 
отец. А возможно, обратно ",", возможно, что как раз 
и отец,",1891,1903,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
GJ-H2DQaEe2dtcck3h0g2g,"И поэтому пусть я буду тебе не просто отец, 
а отец-может-быть, может-быть-отцом стану приходиться тебе",typical ontologic and thematic instability,Типичное онтологическое и тематическое непостоянство.,"['theme', 'intertextuality']","ак раз 
и отец, неизвестно еще. ",". Приходись, Алфеев изрек, мне-т",1952,2055,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
1TmytiClEe2Ql18SNJd3ww,изрек,"Poetic/archaic: to utter, speak solemnly.","Поэтическое/устаревшее: произносить, торжественно говорить.","['register/style', 'archaism']","одиться тебе. Приходись, Алфеев ",", мне-то что. Если так, на слове",2075,2080,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
vuBlPCClEe2UfU967HpdIw,мне-то что,"Set expression: for all I care, it's all the same to me.",Устойчивое выражение: мне все равно.,['phraseologism']," тебе. Приходись, Алфеев изрек, ",". Если так, на слове парня ловлю",2082,2092,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
2lrbAiO3Ee2E7UN5631lVQ,на слове парня ловлю,Set expression (lovit' na slove): to take someone at their word.,"Устойчивое выражение (""ловить на слове""): воспользоваться сказанным.",['phraseologism'],"ев изрек, мне-то что. Если так, ",", 
то не одолжишь ли мне, как па",2104,2124,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
8UJvmCClEe28e--cbD-QnA,папаше такому неточному,"As opposed to the ""отца постоянного"" a few lines above.","Противопоставляется выражению ""отец постоянный"" несколькими строками выше. ",['intratextuality'],"лю, 
то не одолжишь ли мне, как ",", на билет неплацкартный: займи,",2154,2177,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
CkMSIiCmEe2Ufp94pKcJQg,неплацкартный,A ticket for non-reserved seating on a train. From the German *Platzkarte*.,Билет без указания посадочного места. От немецкого *Platzkarte*.,"['explanatory', 'foreign']","паше такому неточному, на билет ",": займи, мне на станцию Терем, к",2188,2201,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
ImYHECCmEe2Oa28wb8c_eg,займи,"Low/dialectical: to lend.it may be also a mistake typical of the oral speech, it should be отложи","Просторечное/диалектическое: одолжить. Вероятно, типичная для устной речи оговорка, имелось в виду ""отложить"". ","['register/style', 'regyster/style']","очному, на билет неплацкартный: ",", мне на станцию Терем, к Отраде",2203,2208,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],06. От Ильи Петрикеича,06_ru
iDnFciCmEe21K9v8CY7Mig,"мне на станцию Терем, к Отраде одной Имярековой","Nineteenth-century song ""Otrada"" (""Joy"") with lyrics by Sergei Ryskin and music by Mikhail Shishkin. The song describes the singer's love for a woman who is locked away in a high tower, echoing Orina's displacement from Ilya. Listen [here](https://www.youtube.com/watch?v=R0xBLrMFmPg). Терем refers to a tower-room, that is, living quarters in the topmost part of a building shaped like a tower. Common in ancient Rus': ![](https://cdn.pixabay.com/photo/2018/11/14/10/10/terem-3814845_960_720.jpg). Ilya references the same song in chapter 1 (R155-156/E12).","Написанная в 19 веке песня ""Живет моя отрада"", слова С. Рыскина, музыка М. Шишкина. В песне поется о любви певца к женщине, запертой в высокой башне, намекая на разлуку Ильи и Орины. Послушать можно [здесь](https://www.youtube.com/watch?v=R0xBLrMFmPg).  Терем — жилое помещение в верхней части башнеподобных зданий. Распространено на Древней Руси:
![](https://cdn.pixabay.com/photo/2018/11/14/10/10/terem-3814845_960_720.jpg) 

Илья упоминает ту же песню в главе 1 (R155-156/E12).","['intratextuality', 'intertextuality', 'Russia']"," на билет неплацкартный: займи, ",". Просьба в денежке не отказать,",2210,2257,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[34],06. От Ильи Петрикеича,06_ru
vnCZ6iCmEe22J3cjbKaqdQ,Терем,"A tower-room, that is, living quarters in the topmost part of a building shaped like a tower. Common in ancient Rus': ![](https://cdn.pixabay.com/photo/2018/11/14/10/10/terem-3814845_960_720.jpg).","Жилое помещение в верхней части башнеподобных зданий. Распространено на Древней Руси:
![](https://cdn.pixabay.com/photo/2018/11/14/10/10/terem-3814845_960_720.jpg) ",['Russia'],"цкартный: займи, мне на станцию ",", к Отраде одной Имярековой. Про",2225,2230,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[34],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[34],06. От Ильи Петрикеича,06_ru
01JcLCkqEe2OajOQji5pcQ,Отраде одной Имярековой,"Ostanin notes the ""coincidence"" of the shared initials between Otrada Imiarekovna and Orina Ignat'evna (49).","Останин замечает ""совпадение"" инициалов у Отрады Имярековны и Орины Игнатьевны (Ostanin 49). ",['character']," займи, мне на станцию Терем, к ",". Просьба в денежке не отказать,",2234,2257,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[49],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[50]/hypothesis-highlight[1],06. От Ильи Петрикеича,06_ru
