Id,highlighted,text,ru_trans,tags,prefix,suffix,position_start,position_end,start_container,end_container,chapter,ch
IivHJJAkEe2PEjdDh4-y3Q,"В нашу гавань, говорит, заходили корабли, большие, говорю, 
корабли из океана, в таверне, говорит, веселились моряки и пили, 
говорю, за здоровье атамана","Ilya and Al'batrasov sing the famous sailing song ""To Our Harbor Ships Came."" Listen to a recording [here](https://www.youtube.com/watch?v=3uHMaeBEHjE). Read the lyrics [here](http://a-pesni.org/dvor/vnachugavan.php).",,"['intertextuality', 'music']","торого года? Рекомендуюсь 
и я. ",". Все это так, черноморец сказал",841,994,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
Q7DZZpAkEe2lLjsUtOPjIQ,корабли,Ship motif.,,['motif'],"дили корабли, большие, говорю, 
"," из океана, в таверне, говорит, ",901,908,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[6],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[6],14. От Ильи Петрикеича,14_ru
ec-EZpAkEe235-OZu2uKbw,черноморец,"Al'batrasov serves on the [Black Sea](https://www.google.com/maps/place/Black+Sea/data=!4m2!3m1!1s0x405db94b77d2f233:0xfe5cd6c659adc698?sa=X&ved=2ahUKEwjStO610Lr8AhVxD1kFHU2fCskQ8gF6BAhtEAE), located here: ![](https://upload.wikimedia.org/wikipedia/commons/5/52/Black_Sea_map.png)",,['location']," здоровье атамана. Все это так, "," сказал, но коснись-ка ты мне за",1009,1019,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
k5OqlJAkEe2vrFvuO-gjgg,ка,Colloquial: suffix added to imperatives to express urgency.,,['register/style'],", черноморец сказал, но коснись-"," ты мне за любовь, перетряхни чу",1039,1041,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
qCCBHJAkEe2W8yt7kQdw9A,чуток,Low: a tiny bit.,,['register/style'],"ка ты мне за любовь, перетряхни "," музыку. Хоть сто раз. 
И предла",1071,1076,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
xvAOPJAkEe2_U8_qrJy2-w,песнь,Dated/high/poetic: same as песня (song).,,['register/style'],"
И предлагаю вниманию слушателя "," заветную, жалостную. Отцвели во",1131,1136,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
XiQjGpAlEe2-7Udhp45Y9g,"Отцвели во саду хризантемы давно, а тоска все цветет в моем сердце 
родном","Modified lyrics from the romance song ""Chrysanthemums Long Ago Stopped Blooming in the Garden."" Read the lyrics [here](https://www.smule.com/song/%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%81-%D0%B2%D0%B0%D0%BB%D0%B5%D1%80%D0%B8%D1%8F-%D0%BE%D1%82%D1%86%D0%B2%D0%B5%D0%BB%D0%B8-%D1%83%D0%B6-%D0%B4%D0%B0%D0%B2%D0%BD%D0%BE-%D1%85%D1%80%D0%B8%D0%B7%D0%B0%D0%BD%D1%82%D0%B5%D0%BC%D1%8B-%D0%B2-%D1%81%D0%B0%D0%B4%D1%83-karaoke-lyrics/598675837_680289/arrangement). Listen to a recording [here](https://www.youtube.com/watch?v=T05b-48hFSc).",,"['music', 'intertextuality']","теля песнь заветную, жалостную. ",. Свесил румпель на квинту мой А,1158,1232,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
2qGWYpAkEe2Iua97uyzINQ,хризантемы,Chrysanthemums. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/5/58/Z%C5%82ocie%C5%84_Zawadzkiego_P39.jpg) Plant motif.,,['motif'],"ную, жалостную. Отцвели во саду "," давно, а тоска все цветет в мое",1174,1184,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
Wh0k-pjIEe2PKjdl-AVHaw,Свесил румпель на квинту,Set expression: вешать нос на квинту (to be upset).,,['phraseologism'],"е цветет в моем сердце 
родном. "," мой Альбатрос, запершил, кашель",1234,1258,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
iV_i5JAlEe2gQpvGoZMp3Q,румпель,Tiller — the device used to steer a boat. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/5/5c/Rumpel.JPG) Boat motif.,,['motif'],"т в моем сердце 
родном. Свесил "," на квинту мой Альбатрос, заперш",1241,1248,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
spHDspAlEe2buUtgfMbbNA,Альбатрос,"Such a name is resonant with two famous poetic ""albatrosses"": Baudelaire's (read it [here](https://fleursdumal.org/poem/200)) and Coleridge's from *The Rime of the Ancient Mariner* (read it [here](https://www.poetryfoundation.org/poems/43997/the-rime-of-the-ancient-mariner-text-of-1834)).",,"['intertextuality', 'expand', 'character']",м. Свесил румпель на квинту мой ,", запершил, кашель сухой мореход",1263,1272,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
6F4whJAlEe27iF90vg-plg,запершил,Colloquial: to get a frog in one's throat.,,['register/style'],"умпель на квинту мой Альбатрос, ",", кашель сухой морехода бьет. А ",1274,1282,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
wx3bvqFxEe2p5ZehsDy3Zg,полустанок,A small train station. Railway motif.,,['motif'], сухой морехода бьет. А как раз ,", и рохля хохлатская жмыхами тор",1322,1332,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
DZPSqpAmEe2gQwPykqMDLQ,рохля,"Colloquial: ditherer, dawdler.",,['register/style'],"а бьет. А как раз полустанок, и ", хохлатская жмыхами торгует — пе,1336,1341,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
96QQnKFxEe2dsH-RPivq9w,хохлатская,A derogatory (or at least ironic) term to define Ukrainians.,,['register/style'],". А как раз полустанок, и рохля "," жмыхами торгует — периферия, ок",1342,1352,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
gA68AJAmEe2-7wvSI82gMg,жмыхами,Oil cake (also known as press and mill cake). Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/5/5e/Molen_De_Passiebloem_walnootkoeken.jpg),,['explanatory']," полустанок, и рохля хохлатская "," торгует — периферия, окраина. Д",1353,1360,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
mdcfkpAmEe2iQD_rDV8iyQ,товарка,"Dated: comrade, partner.",,['register/style'],", окраина. Дверь рванул и ору: 
",", тоби зуби трэба? а то поиздерж",1412,1419,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
tpgQeJAmEe2ehdd8TndiHA,тоби зуби трэба,Ukrainian: Do you need teeth?,,['foreign'],". Дверь рванул и ору: 
товарка, ","? а то поиздержался в пути. Ой, ",1421,1436,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
E9sgzJAnEe2f8cciSFHy9A,а то поиздержался в пути,"Ilya offers to sell his dentures, which he acquired in chapter 12 (R247/E171), to make up for all the money he's spent on alcohol.",,"['intratextuality', 'explanatory']","ору: 
товарка, тоби зуби трэба? ",". Ой, трэба, трэба, бэз ных зажу",1438,1462,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
TT_bPJAnEe2iPmuwHztXnQ,"трэба, трэба, бэз ных зажурылась","Ukrainian: I need them, I need them, without them I'm at a loss.",,['foreign'],"? а то поиздержался в пути. Ой, ",". Уступлю за трояк обе челюсти, ",1468,1500,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[22],14. От Ильи Петрикеича,14_ru
O8xePpAnEe211D9-mZUC4A,зажурылась,Dialectical/Ukrainian: to lament.,,"['register/style', 'foreign']","пути. Ой, трэба, трэба, бэз ных ",". Уступлю за трояк обе челюсти, ",1490,1500,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
oaOCZJAnEe2yoytxlCYSrw,трояк,"Colloquial: three rubles, a three-ruble note. Used in pre-revolutionary and Soviet Russia.",,"['Russia', 'register/style']", бэз ных зажурылась. Уступлю за ," обе челюсти, подывысь, 
яки бил",1513,1518,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
wglB_JjIEe2z8y9PyMtjCA,"подывысь, 
яки били — як кисть",Ukrainian: Look at how white they are — like a bone.,,['foreign'],". Уступлю за трояк обе челюсти, ",. Уступил и сделался шепелявым с,1532,1562,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
afUJPpDtEe2U2oNtKS4A8A,сызнова,Colloquial: again.,,['register/style'],ь. Уступил и сделался шепелявым ,". Ерунда, перебьемся, для благод",1593,1600,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
Kn-X3qFyEe2f0tNyTToeYg,закадыки,Low: real friend.,,['register/style'],"а, перебьемся, для благодарного ", и глаз на анализ. Скорый дальше,1639,1647,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
pzHBwJDtEe2prbvW2-taoA,Скорый,Скорый поезд — express train.,,['explanatory'],ного закадыки и глаз на анализ. , дальше — а мы в его ресторацию:,1666,1672,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
SrziGqGEEe2HXDOmOvN_ew,ресторацию,Dated: restaurant. This might also be a Polish influence since the characters are traveling through Ukraine.,,"['register/style', 'foreign']",лиз. Скорый дальше — а мы в его ,": кушай с голоду, лечись смолоду",1693,1703,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
t03GTJs1Ee2LBi_nFpM95g,"кушай с голоду, лечись смолоду","As Boguslawski notes, this is a playful paraphrase of the proverb ""Береги платье снову, а честь смолоду"" (Take care of your clothes when they're new and your honor from youth) (""Annotations"" 252). Here, the suggestion is that one should start drinking early. Alcohol theme.",,"['theme', 'phraseologism']",дальше — а мы в его ресторацию: ,. Оккупировали на абордаж два по,1705,1735,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
8KHgnJDtEe2UBuc4BDLz5A,на абордаж,Abordage. A naval term used to describe capturing a ship by boarding over the side. Depicted here: ![](https://upload.wikimedia.org/wikipedia/commons/e/eb/Capture_of_the_Esmeralda_%281820%29.jpg),,['explanatory'],"у, лечись смолоду. Оккупировали ", два посадочных и приказали всег,1750,1760,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
aQ61HpDuEe2qQqsmZxN1LQ,головизны,"A fish product made from the head of large red fish, for example, sturgeon. Animal motif.",,['motif'],"али всего 
восхитительного — до ", вплоть. И докладывает. Огорчил ,1816,1825,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
fwwmgJDuEe2FQwsR9YPY3A,хризантемами,Chrysanthemums. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/5/58/Z%C5%82ocie%C5%84_Zawadzkiego_P39.jpg) Plant motif.,,['motif'],"дывает. Огорчил 
ты печенки мне "," этими, щукой быть, ведь салагой",1873,1885,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
oKsTeJDuEe26lmPzaHP8AQ,щукой,Pike. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/1/1a/Hecht.jpg) Animal motif.,,['motif'],"печенки мне хризантемами этими, "," быть, ведь салагой базировал я ",1893,1898,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
0CJu5JDuEe2TRMMOOo5XIQ,салагой,"Colloquial: rookie, noob.",,['register/style'],"нтемами этими, щукой быть, ведь ", базировал я на учебном плашкоут,1910,1917,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
xEb1mpDuEe2J4leZOxSXXw,плашкоуте,Pontoon or scow. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/2/2f/Gabare_2.jpg) Boat motif.,,['motif'], салагой базировал я на учебном ,", на утлой баржé, и не успел очу",1941,1950,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
8vqISJDuEe2z6stF_Axs3Q,баржé,Hopper barge — a non-self-propelled barge that is carried by other ships. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/8/80/Split_hopper_dredge_Currituck_at_Virginia_Beach_3.jpg) Boat motif.,,['motif']," на учебном плашкоуте, на утлой ",", и не успел очухаться, как на п",1961,1966,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
vJpDRKFyEe2pPH_uqe7mMg,плешатине,Low: a place where no plant has grown.,,['register/style'],"é, и не успел очухаться, как на ", парка со всякими каруселями зам,1997,2006,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
DP9IKJDvEe2gU8P0haqxcw,замаячила,"Colloquial: to start to loom, appear in the distance.",,['register/style'],ине парка со всякими каруселями ,", 
говорит, отчаянная мамзель — ",2035,2044,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
LhZ2-JDvEe24DDNcp2h6jA,мамзель,"Dated/low/poetic: girl. From the French ""*mademoiselle*"".",,"['foreign', 'register/style']"," замаячила, 
говорит, отчаянная "," — пацанка смурная, но безотказн",2066,2073,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
PoZFLJDvEe2UDB-FVv8dKA,пацанка,Colloquial: tomboy.,,['register/style'],", 
говорит, отчаянная мамзель — "," смурная, но безотказная. 
Понач",2076,2083,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
CL7VUpDwEe2purO5eYilyA,"Поначалу один с ней цацкался, а потом корешей свободных от вахт 
прихватывал, и как раз она все песенкой этой мучилась",Orina presents her version of these events in chapter 10 (R220/E124).,,['intratextuality'],"цанка смурная, но безотказная. 
",". И когда 
с якорей снимались, я",2110,2228,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
WquETJDvEe2FqjfeIdds8w,цацкался,"Colloquial: to make a fuss over, play with.",,['register/style'],"зотказная. 
Поначалу один с ней ",", а потом корешей свободных от в",2130,2138,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
bHDAypDvEe2mKBtsshHA5g,корешей,"Low: buddy, chum, crony.",,['register/style'],"лу один с ней цацкался, а потом "," свободных от вахт 
прихватывал,",2148,2155,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
9hdJHqFyEe2NnW_5G3j_dA,аврала,Sail work.,,['explanatory'],"когда 
с якорей снимались, я от ", оторвался на час — и к девочке.,2264,2270,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
xgFg5JDwEe2FX89z9d1nJQ,Дескать,"Colloquial particle used to introduce reported speech, allegedly.",,['register/style']," 
переулок, строенье и комната. ",", не забывай, шли фоточки. 
Но в",2401,2408,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
HsTTXqFzEe223c-QNwj4PA,на поруки,Set expression: under someone else's guarantee.,,['phraseologism'],"но, а после нас 
всех в училище "," приняли, а уж там тем более не ",2518,2527,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
6FlBZpDwEe2Sk0sFXZ6omw,не до,Set expression: there are other things to worry about.,,['phraseologism'],"уки приняли, а уж там тем более "," писем, 
времени — полный обрез:",2556,2561,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
DlHL_pDxEe2jxJNUhMt-Bg,губа,Military slang: detention.,,['register/style'],"ем, 
времени — полный обрез: то ",", то приборка, то переборки зубр",2597,2601,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
bb7MTqFzEe2Jxp_03898wA,переборки,A vertical wall inside a ship (or airplane). Depicted here: ![](https://upload.wikimedia.org/wikipedia/commons/1/11/Compartments_and_watertight_subdivision_of_a_ship%27s_hull_%28Seaman%27s_Pocket-Book%2C_1943%29_%28cropped%29.jpg) Boat motif.,,['motif'],"обрез: то губа, то приборка, то "," зубришь, а то с кадетами из-за ",2619,2628,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
Pl1K0JDxEe2RGPOCQqh6xA,шмар,"Colloquial: girl, skank.",,['register/style']," зубришь, а то с кадетами из-за "," номера — кроме шуток. Нет, морс",2660,2664,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
SB79jpDxEe2oNStCYR3uiQ,кроме шуток,"Set expression: jokes aside, seriously.",,['phraseologism'], с кадетами из-за шмар номера — ,". Нет, морская душа, моя адреса ",2674,2685,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
Y_8iuJDxEe2zZi_PkDJJ8Q,"Нет, морская душа, моя адреса не оставила, уехала просто неизвестно куда, 
и попробуй взыщи",Ilya responds that his lover (also Orina) did not leave him an address.,,['explanatory'],з-за шмар номера — кроме шуток. ,". Пробедовали мы с ней, прожител",2687,2778,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
epdOTJDxEe2mMR-AvsmxPQ,Пробедовали,"Low: to scrape a living for a while, be in dire straits.",,['register/style'],"вестно куда, 
и попробуй взыщи. "," мы с ней, прожительствовали 
в ",2780,2791,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
pdgiepDxEe2ZM6-ZECQtiA,"не нажили ничего, кроме Якова","They didn't make a real living, only had a son together.",,['explanatory'],"вере ее весьма основательно, но "," — умненького, а все-таки дурачк",2857,2886,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[50],14. От Ильи Петрикеича,14_ru
nSUo0JDxEe2Qaev1LF6V9w,Якова,Ilya named Yakov as his son.,,['character'],"ьно, но не нажили ничего, кроме "," — умненького, а все-таки дурачк",2881,2886,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
4iFDppDxEe26qNv9PIfECQ,стрелочника,Switchman — a railway worker who manages rail switches (to direct trains) and the movement of trains in a yard or station. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/0/03/Switchman_throwing_a_switch_at_C_%26_NW_RR1a34657v_-_crop.jpg),,['explanatory'],"о не я его 
счастливый отец, от "," залетела якобы, потому что при ",2975,2986,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
7wZEfJDxEe2u5ps-y8q84Q,залетела,Colloquial: to get pregnant.,,['register/style'],"счастливый отец, от стрелочника "," якобы, потому что при 
стрелке ",2987,2995,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
_CnXSpDxEe2TUU8RXQpBSw,якобы,The phonetic resonance to Yakov (Яков) is intentional.,,['language'],"й отец, от стрелочника залетела ",", потому что при 
стрелке она со",2996,3001,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
c91j4pDyEe2nDsN_XLr-mA,"при 
стрелке она состояла, сутками дежурила на первых порах",Ilya describes Orina's time working at a railroad station at the beginning of the novel (R155-156/E12).,,['intratextuality'],"ника залетела якобы, потому что ",". Где и как, 
дознавался, в кото",3014,3073,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
neWwEJjKEe2BqtsE8lsQ0g,дресвы,"Grus — the build-up of tiny fragments of sand and gravel from the breakdown of crystalline rocks. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/4/44/GrusSand.JPG)
",,['explanatory'],"лся, в котором часу? Да на куче "," подсыпной, выясняется, у подсоб",3126,3132,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
vCr6dKFzEe2LNZONnD9jfA,подсобки,Low: storeroom.,,['register/style'],"дресвы подсыпной, выясняется, у ",", где ужинали. Ужинали не ужинал",3158,3166,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
sMXhnpDyEe2F5_vBpScKrA,поди,Colloquial: just try.,,['register/style'],"де ужинали. Ужинали не ужинали, "," проверь, 
но я горюнился сильно",3201,3205,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
P5QJxJdGEe2_NhcNNJZ9Vg,Оря,Diminutive form of Orina.,,"['character', 'expand']"," 
но я горюнился сильно. Резала "," меня без ножа, но было, подчерк",3246,3249,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
4sOiOpDyEe2dq-vgU8dgBA,втерпеж,"Typically only used in the negative: невтерпеж (low: to be unbearable). So, here: bearable. Alexander Boguslawski notes that variations on this word are used in four key moments in the novel (R155, 157, 225, 254/E12, 14–15, 132, 185) and that the ""close parallels between the first and last use of the phrase should be noted — this is the frame within which two other versions of the expression exist. These two framing elements are built around the word *nevterpezh*, a colloquial adverb, usually used after a noun or pronoun in dative case and often with auxiliary verbs to be or to become. Thus, the expression ""mne stalo nevterpezh"" [it became unbearable to me; I could not stand it any longer], [sic] is common. However, Sokolov makes some important alterations to the expression — first, he discards the dative government and substitutes another verb for the auxiliary"" (""How Sokolov's"" 218).",,"['register/style', 'language']","без ножа, но было, подчеркиваю, ",", а невтерпеж наступило, когда п",3287,3294,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],14. От Ильи Петрикеича,14_ru
