Id,highlighted,text,ru_trans,tags,prefix,suffix,position_start,position_end,start_container,end_container,chapter,ch
zUfUSoB6Ee2TJBdyfjiX2A,в луну влюбленные,"Fishermen know that during a full moon fish are more active, looking for food. Fishing can be very productive during those times.",,['explanatory'],"ярии. 
Слышали новость? Налимы, ",", с целью к ней воздусями проплы",1041,1058,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
Z6XMPIB6Ee2pdpf10i3New,воздусями,"Sokolov uses here a non-existent word usually used only in the set expression ""parit' na vozdusiakh"", meaning to indulge in fruitless fantasies. In this context it is used as a synonym for dreams, thoughts.",,"['language', 'neologism']"," луну влюбленные, с целью к ней "," проплыть, исподволь лунки во ль",1074,1083,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
cSSalHu8Ee2lPtcxCYJTIw,исподволь,"Colloquial: little by little, gradually, by degrees.",,['register/style'],"целью к ней воздусями проплыть, ", лунки во льду просасывают. Напо,1094,1103,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
gyzOnIB6Ee2yAbsCsBKWOg,лунки,Holes in the ice. ,,['explanatory'],"й воздусями проплыть, исподволь ", во льду просасывают. Наподобье ,1104,1109,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
QWBexIB7Ee2cVCMxoq_5OQ,Наподобье того,"So, Orina is compared here to the moon, while men are compared to fish who during a full moon get more active and seemingly ""go crazy"" for her.",,"['explanatory', 'symbol']",воль лунки во льду просасывают. , и мужицкая особь сбеленилась и ,1131,1145,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
E7DPmoB7Ee2peHt3fP7dKg,мужицкая особь,"The species of the ""muzhik"" (either interpreted as a peasant, or as masculine-looking man).",,['language'],у просасывают. Наподобье того и , сбеленилась и тронулась из-за д,1148,1162,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
qogi2Hu8Ee2SjSOMJllKKQ,сбеленилась,"Colloquial: to go wild, lose one's cool, froth at the mouth.",,['register/style'],Наподобье того и мужицкая особь ," и тронулась из-за дамы 
той. Вы",1163,1174,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
sqnWPHu8Ee2P16c2PmoHGA,тронулась,Colloquial: to go nuts.,,['register/style'], и мужицкая особь сбеленилась и ," из-за дамы 
той. Выплывут, кара",1177,1186,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
t6NNEnu8Ee2H3A8LzNbw7g,"дамы 
той","That is, Orina.",,['character'],ь сбеленилась и тронулась из-за ,". Выплывут, карасики, в смутный ",1193,1202,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
_h37cHu8Ee2QmGc1rRE13g,карасики,Fish belonging to the Carassius genus and Cyprinidae family. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/1/1b/CarassiusCarassius8.JPG) Mentioned in chapters 1 (R157/E15) and 8 (R210/E106). Animal motif. ,,"['motif', 'intratextuality']","лась из-за дамы 
той. Выплывут, ",", в смутный час на бугор, сядут ",1214,1222,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
EjvYwHu9Ee2C5f-LeFw-eQ,в смутный час,"That is, dusk. Between dog and wolf.",,"['theme', 'time']"," дамы 
той. Выплывут, карасики, "," на бугор, сядут на что попало и",1224,1237,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
BWy4bHu9Ee2XE6eK31oDNg,смутный,"Ilya draws a parallel between his account and the Time of Troubles (Смутноте время, 1598-1613), the period of political and social turmoil that followed the death of Fyodor I, the last of the Rurik dynasty.",,"['explanatory', 'time', 'language']","амы 
той. Выплывут, карасики, в "," час на бугор, сядут на что попа",1226,1233,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
LdqGinu9Ee2-2X920Wc3bg,на что попало,Set expression: on whatever.,,['phraseologism'],", в смутный час на бугор, сядут "," и мечтают напропалую о ней, из ",1254,1267,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
TuIbfHu9Ee2JsWfRnQAD1A,напропалую,"Colloquial: hobnob, without thinking of the consequences. The men who disappear with the Dame for three days return and soon end their lives. Alexander Boguslawski writes: ""Hence the sexual act [in Sokolov's novel] is not only a happy union, but a bitter struggle; a fleeting moment of bliss and ecstasy ultimately ends in misery and suffering. Perhaps these thoughts may be explained as a distant reflection of the Freudian conflict between life instinct—Eros and death instinct—Thanatos (or even a merger between sex drive and death drive)"" (""Death"" 239–240). As D. Barton Johnson notes, ""sexual obsession is the ultimate source of the woes that befall Il'ia"" (""Sasha Sokolov's Twilight Cosmos"" 643). Sex theme.",,"['explanatory', 'register/style', 'theme']",", сядут на что попало и мечтают "," о ней, из горла посасывая. Ждут",1278,1288,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
aP5VhHu9Ee29YVfkET3PUg,горла,Bottlenecks. Alcohol theme.,,['theme']," и мечтают напропалую о ней, из "," посасывая. Ждут, что 
снова она",1299,1304,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
X6e9uHu9Ee2lRhOlaRzLvA,посасывая,"Colloquial: to suck, sip, drink.",,['register/style'],"тают напропалую о ней, из горла ",". Ждут, что 
снова она наведаетс",1305,1314,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
iC7Fanu9Ee2P25M0v9X1_w,зрят,"Dated: to see, watch.",,['register/style'],"ает редко, а когда и бывает, то "," лишь считаные, которым свиданки",1407,1411,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
wvQEsnu9Ee2hICfy0z_AuA,идут не впрок,"Set expression: to be of use, helpful. Here: don't go as planned, mess up.",,['phraseologism'],"рым свиданки эти, как 
правило, ",". Воздадим тем же Гурию, Федору,",1463,1476,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
3FR7MHu9Ee2jn29IFd2KRg,Воздадим,"High/literary: to give someone their due, recompense.",,['register/style'],"и, как 
правило, идут не впрок. "," тем же Гурию, Федору, Калуге 
и",1478,1486,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
CdnjtHu_Ee29Zsd5pAxLIg,Гурию,"Later in the book, Gury dies in an iceskating race with Yakov (R260-261/E196).",,"['explanatory', 'intratextuality', 'character']", идут не впрок. Воздадим тем же ,", Федору, Калуге 
или же Карабан",1494,1499,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[28],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[28],12. Заитильщина,12_ru
6UqEEHu9Ee2TJbfE_rLpxg,"Гурию, Федору, Калуге",The men who have died after their meetings with the Dame.,,"['character', 'explanatory']", идут не впрок. Воздадим тем же ," 
или же Карабану В., кто пока ч",1494,1515,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
r6w3Pnu-Ee23uo-bUBs4kQ,Федору,The hunters tease and dare Yegor/Fyodor/Pyotr to hang himself after his time with the Dame (R222/E127–128).,,"['character', 'explanatory', 'intratextuality']","е впрок. Воздадим тем же Гурию, ",", Калуге 
или же Карабану В., кт",1501,1507,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[28],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[28],12. Заитильщина,12_ru
G4HmbHu-Ee2f53t0aW8Spw,Калуге,"In chapter 10, after returning from his time with the Dame, Kaluga eats belladonna berries and dies (R225/E131–132).",,"['intratextuality', 'character', 'explanatory']"," Воздадим тем же Гурию, Федору, "," 
или же Карабану В., кто пока ч",1509,1515,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[28],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[28],12. Заитильщина,12_ru
aOQdxJdtEe2V_eP8wiWL_Q,Карабану В.,"First appears at the end of chapter 10, which this chapter continues, of course (R225–226/E132–133).",,"['character', 'expand', 'intratextuality']","е Гурию, Федору, Калуге 
или же ",", кто пока что не отошел, но усо",1524,1535,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
UNsyXnu_Ee28Rrc_S-YMDw,В,Vasily.,,['character'],"Федору, Калуге 
или же Карабану ","., кто пока что не отошел, но ус",1533,1534,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
dPBjMHu_Ee28R89JXV4I2g,першит,"Colloquial: to have a tickle in one's throat, have an itchy throat, clear one's throat.",,['register/style']," что не отошел, но усох и лает: ",". 
Горе, горе тебе, Городнище с ",1577,1583,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
kKyrXoB7Ee2skZ8bpDk3Uw,"Горе, горе тебе, Городнище","Intertextual reference to the Book of Revelation 18,10: ""Woe! Woe to you, great city, you mighty city of Babylon!"". In Russian: ""горе, горе тебе, великий город Вавилон, город крепкий!"".Ostanin also draws a parallel to Ivan Bunin's 1916 ""The Horse of Afina-Pallada"" (85). Read the poem [here](http://bunin-lit.ru/bunin/stihi/269.htm).",,"['intertextuality', 'religion', 'bible']","тошел, но усох и лает: першит. 
"," с окрестностями, все вокруг и п",1586,1612,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[43],12. Заитильщина,12_ru
Eiae_nu6Ee2uACcIAQro0Q,Городнище,"The main setting of the novel: a fictional town on the banks of the Volga River. Also called Gorodnishchi. Derived from the words for town (gorod) and beggar (nishchii). It is the ""town of beggars.""",,['location'],"лает: першит. 
Горе, горе тебе, "," с окрестностями, все вокруг и п",1603,1612,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
y8dhfHu_Ee2rRYsI3odyKw,"и пустое, 
и ложное",A reference to [Lamentations 2:14](https://www.biblegateway.com/passage/?search=Lamentations+2%3A14&version=NIV).,,"['bible', 'religion', 'intertextuality']","ище с окрестностями, все вокруг ",. Заверяет бобыль бобылку: еду н,1641,1660,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
wZnNVnvFEe2H-TdNu2vykw,бобыль,Archaism: landless peasants or lonely men.,,"['archaism', 'register/style']","г и пустое, 
и ложное. Заверяет ", бобылку: еду на затон поботать.,1671,1677,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
ylaMzHvFEe2cczevHHJ58w,бобылку,"Colloquial: an unmarried, lonely (peasant) woman. She will make several appearances throughout the novel and is associated with Orina.",,"['character', 'register/style']","тое, 
и ложное. Заверяет бобыль ",: еду на затон поботать. Но покр,1678,1685,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
77SginvFEe2P8ScpzRTBvw,поботать,Dated: to fish.,,['register/style'],ет бобыль бобылку: еду на затон ,". Но покрутится меж островов, сд",1700,1708,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
3DvG4IB7Ee2T3LNq2Sbicw,тоней,Fishing using a fishing net.,,['explanatory'],"я меж островов, сделает немного "," — и все его видят 
вдруг среди ",1754,1759,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
jNbyaHx7Ee2HWBdsGRUVwQ,кубарэ,"Unusual (and mockingly foreign) word. It may derive from the word ""kubar'"", informally used by students of the naval academy to define a ship cabin.",,"['foreign', 'location', 'neologism']","е его видят 
вдруг среди себя в ", за чашкой вина. Возвращается ин,1798,1804,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
pz-_4Hx7Ee2TjsN7JbU-yg,индивид,"The word ""individ"" is bookish in Russian, and thus in this context it sounds unnaturally; the actual word Ilya possibly meant to use was ""invalid.""",,['register/style'],рэ за чашкой вина. Возвращается ," 
во свои круги, берется за преж",1834,1841,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
dQP0EIB8Ee2aB4dwVuAfnA,во свои круги,"A variation of a popular catchphrase (""na krugi svoia""), derived from the Bible, Ecclesiastes 1,6: ""The wind goeth toward the south, and turneth about unto the north; it whirleth about continually, and the wind returneth again according to his"" (in Russian: ""идёт ветер к югу, и переходит к северу, кружится, кружится на ходу своём, и возвращается ветер на круги свои""). The catchphrase is used to mean the return of something or someone to their usual place, to their original position, and it suggests that there is nothing fundamentally new, as everything repeats itself.",,"['phraseologism', 'bible']","кой вина. Возвращается индивид 
",", берется за прежнее. Баламутим,",1843,1856,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
507kgHx7Ee2PzZ-mcjn2JQ,Баламутим,Colloquial: to stir up trouble.,,['register/style'],"свои круги, берется за прежнее. ",", чудим, проказники, 
ни о чем н",1878,1887,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
9zbaQnx7Ee2HXP_rCAEq4Q,чудим,"Colloquial: to clown around, act a fool.",,['register/style']," берется за прежнее. Баламутим, ",", проказники, 
ни о чем не печем",1889,1894,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
lJfvyoB8Ee2Ryx8pVfhEfA,отвратно,Low: disgusting.,,['register/style'],"оказники, 
ни о чем не печемся, "," на нас поглядеть. Полагаете, до",1930,1938,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
le96Snx8Ee2UGc-izgYi7A,"руки даже перед едой, фарисейничая, умыть норовим","A reference to [Mark 7:1–8](https://www.biblegateway.com/passage/?search=Mark%207%3A1-8&version=NIV), which describes Jesus' encounter with the Pharisees who do not wash their hands before eating.",,"['religion', 'bible', 'intertextuality']","адлежит? Знаем, благовоспитаны, ",", 
но в основном все одно — бедо",2050,2099,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
w0KjCnx8Ee2GBPsThNl8ZQ,фарисейничая,Pharisees — a school of strict Jewish thought.,,"['expand', 'religion']","оспитаны, руки даже перед едой, ",", умыть норовим, 
но в основном ",2072,2084,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[41],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[41],12. Заитильщина,12_ru
x2mcKIB8Ee2WIwPh22rKOQ,норовим,"Low: to intend, want to do. ",,['register/style'],"перед едой, фарисейничая, умыть ",", 
но в основном все одно — бедо",2092,2099,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[56],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[56],12. Заитильщина,12_ru
272NRnx8Ee2jusMj2qpRxA,все одно,"Low: the same as все равно (all the same, still).",,"['style', 'phraseologism']",", умыть норовим, 
но в основном "," — бедокурим, не в рамках прилич",2116,2124,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
8pLFcnx8Ee2P0I_4ny6Tiw,бедокурим,"Colloquial: to make mischief, stir up trouble.",,['register/style'],"овим, 
но в основном все одно — ",", не в рамках приличия состоим. ",2127,2136,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
10IaGIwzEe2IFre6nWQWTg,Лежим под вязами,Ostanin notes a reference to Eugene O'Neill's 1925 play *Desire under the Elms*. Read it [here](http://gutenberg.net.au/ebooks04/0400081h.html).,,['intertextuality'],оим. Жадность также нас обуяла. ,", затрапезничаем, и подвизаются ",2195,2211,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[60],12. Заитильщина,12_ru
OOHegnx9Ee2ZKdt9yaWtgA,вязами,Elm. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/d/d2/East_Coker_elm%2C_2.jpg) Plant motif.,,['motif'],сть также нас обуяла. Лежим под ,", затрапезничаем, и подвизаются ",2205,2211,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
Xht3MHx9Ee2s3DepqC3-HA,затрапезничаем,Dated: to feast.,,['register/style'],"е нас обуяла. Лежим под вязами, ",", и подвизаются разные: а нам не",2213,2227,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
elIM8nx9Ee2-rHNbFsKQ3g,подвизаются,"High: to strive, move toward.",,['register/style'],"м под вязами, затрапезничаем, и ", разные: а нам не предложите? А ,2231,2242,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
nKcdYHx9Ee2Blg_BbiFAAg,хаем,"Low: to slag off, slander, attack.",,['register/style'],"е предложите? А мы не даем, мы 
",": ступайте, еще открыто, соображ",2290,2294,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
suEYQnx9Ee2LMbM7twvx6Q,соображайте,"Colloquial: to prepare food, cook.",,['register/style'],"ы 
хаем: ступайте, еще открыто, "," в своем пиру, алкаши 
такие. И ",2319,2330,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
BKKUCoB9Ee2Bw4_9O7L__w,алкаши,Low: drunkards.,,['register/style'],"рыто, соображайте в своем пиру, "," 
такие. И татьба, извините, тат",2345,2351,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
CTokzHx-Ee2-sK8xarhAzg,"И татьба, извините, татьба несусветная, и отпихнуться сделалось нечем как есть","Ilya's crutches have been stolen, so he can't ""push off"" with anything.",,['explanatory'],"те в своем пиру, алкаши 
такие. ",".

Шел, читайте, из-за всеобщей ",2360,2438,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
z_TWOnx9Ee2jvPsV70bfpw,татьба,"Archaism from Old Church Slavonic: thievery, robbery.",,"['archaism', 'register/style']"," в своем пиру, алкаши 
такие. И ",", извините, татьба несусветная, ",2362,2368,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
1D7Jxnx9Ee2P05vsNf2Izg,татьба,"Archaism from Old Church Slavonic: thievery, robbery.",,"['archaism', 'register/style']","аши 
такие. И татьба, извините, "," несусветная, и отпихнуться сдел",2380,2386,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
4DTOVnx9Ee2SHcP03ZGrvw,несусветная,"Colloquial: extreme, utter.",,['register/style'],"кие. И татьба, извините, татьба ",", и отпихнуться сделалось нечем ",2387,2398,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
70vaxHx9Ee2jvcN0c64Tbg,отпихнуться,Colloquial: to push off.,,['register/style'],"извините, татьба несусветная, и "," сделалось нечем как есть.

Шел,",2402,2413,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],12. Заитильщина,12_ru
LMcJ-nx-Ee2_E4OccwB5-A,из-за всеобщей реки,"Again, the two banks of the river commonly blur in the novel.",,['explanatory']," нечем как есть.

Шел, читайте, ",", выдвигаясь в сочельник от 
Гур",2455,2474,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],12. Заитильщина,12_ru
jEnxNohOEe2majNQF7R55w,сочельник,Christmas Eve. Could be either December 24 or January 6.,,['time'],"-за всеобщей реки, выдвигаясь в "," от 
Гурия, с его похорон. Угоще",2489,2498,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],12. Заитильщина,12_ru
VrF4zHx-Ee2LM4fJqIGjKQ,Гурия,,,"['character', 'expand']","еки, выдвигаясь в сочельник от 
",", с его похорон. Угощение обустр",2503,2508,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],12. Заитильщина,12_ru
dzJX2Hx-Ee2HZxNJdgKtGQ,Угощение обустроил,Refreshments provided at Gury's wake. Alcohol theme.,,['theme'],"льник от 
Гурия, с его похорон. "," тот погребальщик, он 
приглашал",2525,2543,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],12. Заитильщина,12_ru
