Id,highlighted,text,ru_trans,tags,prefix,suffix,position_start,position_end,start_container,end_container,chapter,ch
QWZRkF7iEe28iqds74fRAw,гулять,"Colloquial: to have fun, to relax. The frequent use of the verb gulyat' is linked to the fact that here in chapter 10 Orina is defined as gulyaschaya: ""была у нас Оря гулена, а стала гулящая"" (R220/E124). In her case, ""гулена"" means ""party person,"" and ""гулящая"" is used to describe a woman with chaotic romantic relationships.",,"['register/style', 'intratextuality']","ли, волос вился, 
курчавился. И "," я хотела, уйду и гуляю весь ден",969,975,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
RVxzul7iEe2DRB-VloSfvw,гуляю,"Colloquial: to have fun, to relax. The frequent use of the verb gulyat' is linked to the fact that here in chapter 10 Orina is defined as gulyaschaya: ""была у нас Оря гулена, а стала гулящая"" (R220/E124). In her case, ""гулена"" means ""party person,"" and ""гулящая"" is used to describe a woman with chaotic romantic relationships.",,"['intratextuality', 'register/style']","ился. И гулять я хотела, уйду и "," весь день. На опушках 
привольн",993,998,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
0e-KIGTvEe2BuHPMZ_vGBw,опушках,Woodland edge.,,['explanatory'],"ела, уйду и гуляю весь день. На "," 
привольно — сороки, грачики. К",1013,1020,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
BelyHmTwEe2r9iN4FXUKfA,"сороки, грачики",Once again birds (here: the magpie and the rook) appear in the novel.,,['motif'],"ь день. На опушках 
привольно — ",. Как взовьются — полнеба нет. А,1034,1049,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
PJaCDGTwEe29hzvhfU7VQw,Как взовьются — полнеба нет.,They are so many that when the fly away they cover half of the visible sky.,,['explanatory'],"х 
привольно — сороки, грачики. ", А блестящего ничего не оставь —,1051,1079,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
qmaZOGXXEe2jLzdh3XNZyA,уворуют,Colloquial: to steal. The aforementioned magpies are known as thieving birds who gather shiny objects for their nexts. Animal motif.,,"['register/style', 'motif']",А блестящего ничего не оставь — ,". Чур мои деньги, бывало, кричу.",1112,1119,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
8wv_aE7iEe2qNi91OxS42w,Чур,Colloquial: away! keep away! shoo!,,['register/style'],его ничего не оставь — уворуют. ," мои деньги, бывало, кричу. Одув",1121,1124,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
gOjqlGTwEe2oKbMa2_s7PQ,Одуваны,Dandelions.,,['explanatory']," Чур мои деньги, бывало, кричу. "," рвала большие, кашку-клевер соб",1152,1159,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
MlTs3k7jEe2ydrNijVqjNg,кашку-клевер,Colloquial: white clover. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/6/61/Trifolium_repens1.jpg),,['register/style'],", кричу. Одуваны рвала большие, "," собирала поесть, меня 
же сладк",1175,1187,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
OVBFBGXYEe2UJX-uZ2pklA,"меня 
же сладким судьба не баловала",Orina will quote herself below (R220/E123).,,['intratextuality'],", кашку-клевер собирала поесть, ",. А однажды лисенка ловец поймал,1205,1240,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
onvN_GTwEe2NXPf697lB2A,лисенка ловец поймал,Once again the animal motif is stressed.,,['motif'],м судьба не баловала. А однажды ,", 
то-то радости. И предсказывал",1252,1272,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
UjRFLE7jEe2F8UdFVqOIPw,то-то,"Colloquial: what a, how.",,['register/style']," однажды лисенка ловец поймал, 
", радости. И предсказывал: выраст,1275,1280,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
CCBNVGTxEe2GFl_6-aeSlQ,предсказывал,Not a difficult forecast.,,['irony'],"ловец поймал, 
то-то радости. И ",: вырастет — станет лис. Но немн,1292,1304,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
pbCIbF6jEe2Zue-BOWPs1A,пропал,A young trapper will disappear from Orina's life shortly below (R221/E126).,,['intratextuality']," немного 
побыл лисенок у нас — ",". Я искала в лесах — нету лиса, ",1363,1369,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
g9NrxpXnEe2mgMuc8mW9xA,Серый шлак,This gray slag is also mentioned by Ilya in his version of this event (R259/E194).,,['intratextuality'],"ку ж надо топить, дело к осени. "," 
с паровозов, Орина мне говорит",1521,1531,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[22],10. Дзынзырэлы,10_ru
VRUDKmTxEe2XzqvBu9HaJw,шлак,Slag is a by-product of used metals.,,['explanatory'],"адо топить, дело к осени. Серый "," 
с паровозов, Орина мне говорит",1527,1531,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
xza9mmXXEe2u2kcFt7U2RQ,"Орина мне говорит, будто я сам никогда не искал","Ilya interrupts Orina's tale. Thus, this opening section could all be Ilya reporting Orina's words in a long free direct speech. Heldt suggests the opposite: ""the chief female character/s, who are variants of Orina, generally lie embedded in male narrative; here, however, she emerges to tell the story of her 'life' in 'her own' words"" (279).",,"['explanatory', 'language']","осени. Серый шлак 
с паровозов, ",", серый шлак с паровозов сбрасыв",1546,1593,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
q0m5EFBwEe2VNh85za3D7w,"И мы лиса нашли на путях разрезанного. 
Видно, люди какие-нибудь посторонние изловили и привязали на 
гибель бечевками.","The fox who is killed on the railway is linked to Ilya who loses his leg in an accident on the tracks. In one version of this story, Ilya is tied up by the hunters (R259/E194). Animal-human motif.",,"['intratextuality', 'motif']","релое, 
приметил — бери, и все. "," Горе лису, пропал, зубы острые,",1689,1808,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
PsdDwKi4Ee25sO_PJOSQaQ,"зубы острые, хвост предлинный","Barbara Heldt observes of this scene in chapters 10 and 14: ""The words about teeth and tail are repeated with the different that *predlinnyi* becoms *dolgii*, like the long memory of the event"" (281).",,['explanatory'],"ь бечевками. Горе лису, пропал, ",". А бабуля: да не реви, вот, не ",1828,1857,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
-OH5uGTxEe2uRlcuyPBlgQ,меньше́е,"Dialectal form for ""меньше"".",,['register/style'],"а не реви, вот, не наш это, наш ",", давай лучше шкурку спяливать. ",1902,1910,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
CxTYylBxEe2_Ta9J_Kf9Hg,спяливать,Colloquial: to steal someone's clothes.,,['register/style'],"аш меньше́е, давай лучше шкурку ",". Нет, бабуля, ты не сбивай, это",1931,1940,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
hCrNRlBxEe2tQl_eyKGCfg,гуляла,"Colloquial: to have fun, to relax. The frequent use of the verb gulyat' is linked to the fact that here in chapter 10 Orina is defined as gulyaschaya: ""была у нас Оря гулена, а стала гулящая"" (R220/E124). In her case, ""гулена"" means ""party person,"" and ""гулящая"" is used to describe a woman with chaotic romantic relationships.",,"['intratextuality', 'register/style']"," мой соседом нашим, но с ним не ",". Я сначала одна 
гуляла, ни с к",2092,2098,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
iEENRlBxEe29SMNNQoLLcQ,гуляла,"Colloquial: to have fun, to relax. The frequent use of the verb gulyat' is linked to the fact that here in chapter 10 Orina is defined as gulyaschaya: ""была у нас Оря гулена, а стала гулящая"" (R220/E124). In her case, ""гулена"" means ""party person,"" and ""гулящая"" is used to describe a woman with chaotic romantic relationships.",,"['intratextuality', 'register/style']"," ним не гуляла. Я сначала одна 
",", ни с кем. Но ведь возраст бере",2116,2122,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
34Y6kFBxEe2_-MNfdhI-Wg,берет же свое,Set expression: to take its toll.,,['phraseologism'],"ляла, ни с кем. Но ведь возраст ",", и матросик увлек: 
кроме шуток",2150,2163,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
Mx70xIkTEe2U6pO0rxeLng,матросик,Orina's attraction for a sailor (among others) is a recurrent theme here once again stressed,,['intertextuality'],"о ведь возраст берет же свое, и "," увлек: 
кроме шуток, что страшн",2167,2175,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
PWOqElByEe2I6b98rHpSxw,настоял-таки на его,Orina and the sailor begin sexual relations.,,['explanatory'],"-то, говорит. Что ж ты думаешь, ",". Попервоначалу тишком — трогал,",2242,2261,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
TctBbFByEe2Sr19KA2v62w,Попервоначалу,"Low: at first, in the beginning.",,['register/style'],"ы думаешь, настоял-таки на его. "," тишком — трогал, ластился. Рот ",2263,2276,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
hNkPdGTyEe2ToVM1-Jl_TQ,тишком,"Low: secretly, quietly.",,['register/style'],тоял-таки на его. Попервоначалу ," — трогал, ластился. Рот 
у него",2277,2283,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
YaFLWlByEe2qrAM0xamhmA,ластился,"Colloquial: to snuggle up, cajole, sweet talk.",,['register/style']," Попервоначалу тишком — трогал, ",". Рот 
у него сладющий такой. Я ",2294,2302,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
dTY2YIkTEe2nVo9Z32tGpw,сладющий ,сладчайший,,['style/register'],"— трогал, ластился. Рот 
у него ","такой. Я смеюсь: что ли, вы монп",2316,2325,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
6FaBLlByEe2pxy_IMKPfCQ,монпансье,French: *montpensier*. Fruit drops. The term derives from the Duchess of Montpensier. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/6/66/Monpansie.jpg),,['foreign'],"щий такой. Я смеюсь: что ли, вы "," себе кушали? 
А моряк: я всегда",2353,2362,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
nC8hEFBzEe20Vi9u9bUY9A,экипаж,Dated: barracks used by the coastal military unit (also known as an экипаж) that is separate from the flotilla and navy and used for supplementary needs.,,['register/style'],"льзя, мы невзрослые. Мы когда в "," из увольнения возвращаемся, он ",2524,2530,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
2QlqKFBzEe2wBpfbsbRtGg,ка,Colloquial: suffix added to imperatives to express urgency.,,['register/style'],н проверки заделывает — дыхните-,", требует, юнги, скоренько. Ребя",2592,2594,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
rqGxxmTyEe2FLKPTVvXo4w,юнги,Cabin boys.,,['language'],"делывает — дыхните-ка, требует, ",", скоренько. Ребята 
сен-сен в с",2605,2609,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
v9cDBmTyEe29kvsNWp3UHQ,скоренько,"Low for ""skoro"" (quickly).",,['register/style'],"ет — дыхните-ка, требует, юнги, ",". Ребята 
сен-сен в судовой апте",2611,2620,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
q8ufCFB0Ee281h-3pZtsZA,монпансье,French: *montpensier*. Fruit drops. The term derives from the Duchess of Montpensier. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/6/66/Monpansie.jpg),,['foreign'],"удовой аптеке берут, а по мне — "," полезнее, хоть 
и зубы пока не ",2673,2682,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
s1XVqqi2Ee2r2OcNkOkFbg,"зубы пока не того, я ж в эвакуации рос, под Чистополем","Barbara Heldt: ""Having grown up during the wartime evacuation, he has teeth that are all rotten"" (280).",,['explanatory'],"е — монпансье полезнее, хоть 
и ",", все 
сплошь порченые, но зато ",2701,2755,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[44]/hypothesis-highlight[1],10. Дзынзырэлы,10_ru
2Iqn6lB1Ee2L-Ls54rMl5A,"я ж в эвакуации рос, под Чистополем","As Ostanin notes, ""more than 200 Soviet writers were evacuated to Chistopol' from Moscow and Leningrad for three years, including Pasternak, Akhmatova, Aseev, Paustovsky, as well as the pre-trial detention centers of the Taganka and Butyrka prisons"" (72).",,"['explanatory', 'intertextuality']","нее, хоть 
и зубы пока не того, ",", все 
сплошь порченые, но зато ",2720,2755,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[23],10. Дзынзырэлы,10_ru
E_kttlB1Ee2qKrPdqFM2mg,Чистополем,"A city in the Republican of Tatarstan, located southeast of Moscow and along the Kama River. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/2/2d/%D0%A7%D0%B8%D1%81%D1%82%D0%BE%D0%BF%D0%BE%D0%BB%D1%8C_%28%D1%81_%D0%B2%D1%8B%D1%81%D0%BE%D1%82%D1%8B_%D0%BF%D1%8F%D1%82%D0%B8%D1%8D%D1%82%D0%B0%D0%B6%D0%BA%D0%B8%29.JPG)",,"['location', 'Russia']"," того, я ж в эвакуации рос, под ",", все 
сплошь порченые, но зато ",2745,2755,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
YpkiPFB1Ee2TzVtk24VQNg,типун,"Small blisters that form on the tongue known technically as ""transient lingual papillitis"" and colloquially as ""lie bumps,"" after the myth that they come to those who tell lies.",,['explanatory'],"ь порченые, но зато от сен-сена "," выскакивает запросто 
на языке,",2799,2804,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
aUBaOFB1Ee2qLjcYcbkM-A,монпансье,French: *montpensier*. Fruit drops. The term derives from the Duchess of Montpensier. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/6/66/Monpansie.jpg),,['foreign'],"скакивает запросто 
на языке, а ", всю дорогу грызешь — хоть бы хн,2839,2848,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
huEQjFB1Ee283etIaa8tag,хоть бы хны,"Set expression: like water off a duck's back, none the worst for it, no worries.",,['phraseologism'], монпансье всю дорогу грызешь — ,". Чаем тоже зажевывать можно, ко",2870,2881,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
-jLSqlB1Ee2aa8uAM3fT0A,зажевывать,"Colloquial: to eat with an appetite, chow down, chew.",,['register/style'],рызешь — хоть бы хны. Чаем тоже ," можно, кофейными зернами, тольк",2893,2903,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
e_TNmlB-Ee2QQI-lHsYKPQ,как пить дать,"Set expression: for sure, sure as eggs is eggs, definitely.",,['phraseologism'],"в кармане 
просыплется пачечный ",", и командир карманы как пойдет ",2973,2986,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
El79vlB_Ee2rcUvo75i7XA,чифирять,"To make chifir, which is an incredibly strong tea, known for its production in Soviet and post-Soviet prison settings and narcotic-like effects. It is made with several tablespoons of tea leaves or bags, which are not stirred and yield adenine and guanine in the boiling water.",,['Russia'],нус: чай же тоже можно курить и ," тоже можно, так что с чаем так ",3138,3146,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
RjcEqmTzEe2BT19f1-WOwQ,погоришь,Colloquial: to fail.,,['register/style'],"можно, так что с чаем так и так ",", да и с кофеем. 
Нет, по-честно",3184,3192,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
HbjW0FB_Ee2ot3_NvH3x5A,монпансье,French: *montpensier*. Fruit drops. The term derives from the Duchess of Montpensier. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/6/66/Monpansie.jpg),,['foreign']," и с кофеем. 
Нет, по-честному, "," надежней всего, никакого шухера",3228,3237,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
coa-TlFGEe20W1sChQqNGg,шухера,"Colloquial: mess, disorder, problem.",,['register/style'],"пансье надежней всего, никакого ",", и леший с этими дуплами, если ",3263,3269,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
z1D8AlFGEe2ZUndariLoSw,леший,A wood sprite. Colloquial: used to express disgust or displeasure with someone or something.,,"['language', 'register/style']","ежней всего, никакого шухера, и "," с этими дуплами, если так разоб",3273,3278,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
5gTRRFFGEe2pCsdamSqVLA,дуплами,Colloquial: dental cavity.,,['register/style'],"икакого шухера, и леший с этими ",", если так разобраться, главное,",3287,3294,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
gKGAPmTzEe2tWMNBNfJj_g,жестянка,"Tin, here: the Montpensier box.",,['explanatory'],"стите? Согласишься, сказал, вся "," в твою пользу 
пойдет. А я ж сл",3384,3392,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
VWNomGXYEe2xE9ugpAMECQ,сладким не забалованная,"Orina seems to quote herself: at the beginning of the chapter, she says that her fate did not spoil (balovat') her with sweetness (R219/E121).",,['intratextuality'],"ка в твою пользу 
пойдет. А я ж ",". И увел, конечно, на берег, 
по",3422,3445,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[54],10. Дзынзырэлы,10_ru
5iDqAGXXEe2iN1fpQXn-xg,забалованная,Colloquial: to spoil.,,"['register/style', 'intratextuality']","ользу 
пойдет. А я ж сладким не ",". И увел, конечно, на берег, 
по",3433,3445,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
2xhO-FFIEe2AyMOhVSVhJw,бот,Any number of small water vessels. Boat motif.,,['motif'],"И увел, конечно, на берег, 
под "," сюда умыкнул, но я все одно не ",3479,3482,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
I83-2FFHEe2Hc6vWDQGUug,умыкнул,"Colloquial: the same as украсть (to steal). Also: to whisk away, steal away.",,['register/style'],"онечно, на берег, 
под бот сюда ",", но я все одно не доверяю особе",3488,3495,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
P3aV3FFHEe2OAEsK4qm8Ug,все одно,"Low: the same as все равно (all the same, still).",,"['register/style', 'phraseologism']","ег, 
под бот сюда умыкнул, но я ", не доверяю особенно. Папироску ,3502,3510,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
T56KRlFHEe2u7MMWHHVRpQ,Папироску,"A cigarette with a paper mouthpiece, typically without a filter. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/f/fc/Belomorkanal.JPG)",,['explanatory'],я все одно не доверяю особенно. , тогда раскурил и кожу на животе,3532,3541,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
gsai0lFHEe2r2g_vJXAaAw,Куда же я денусь,"Set expression: куда деться (there's no choice, what else is there to do).",,['phraseologism'],"е у меня прижигать собирается. 
",", но так ни за что бы не стала с",3604,3620,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
k4Qs6FFHEe2vms-d46EgNQ,денусь,"Colloquial: to disappear, fall of the radar, hide oneself, scram.",,['register/style'],"рижигать собирается. 
Куда же я ",", но так ни за что бы не стала с",3614,3620,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[39],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[39],10. Дзынзырэлы,10_ru
-1SQFGTzEe2Bzqun5bGVvw,щуплый,"Feeble, weak, small, as many other characters are in the novel.",,['character'],"о бы не стала с ним. Даром что 
"," он был, тебя-де, Илюша, щуплей,",3669,3675,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
85qk4FFHEe29fT-SUPDh0g,де,A particle denoting speech to a speaker. Here: I say to you.,,"['language', 'register/style']"," Даром что 
щуплый он был, тебя-",", Илюша, щуплей, Чистополь, веро",3689,3691,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
-LORWFFHEe2Hd1-9UMeDDA,Илюша,A diminutive form of Ilya.,,['character'],"ом что 
щуплый он был, тебя-де, ",", щуплей, Чистополь, вероятно, д",3693,3698,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10_ru
