Id,highlighted,text,ru_trans,tags,prefix,suffix,position_start,position_end,start_container,end_container,chapter,ch
yKmo8EfbEe2_m4uRX0orFQ,зачастую,Colloquial: the same as часто (often).,,['register/style'],"сса всякий час — река-клоака, и ", восторженный отрок дерзает моря,1576,1584,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
4LqDfkfbEe2rgpMIDmGBGQ,отрок,"Dated/literary: youngster, youth.",,['register/style'],"клоака, и зачастую восторженный "," дерзает морячить по ней на 
мон",1598,1603,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
_YPiIEfbEe23ze9UuRfL7w,дерзает,"High: to be bold enough to, dare.",,['register/style'],", и зачастую восторженный отрок "," морячить по ней на 
монструозно",1604,1611,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
CkdK2EfcEe2qLKMtPoBMtw,морячить,"Colloquial: to sail, work as a sailor.",,['register/style'],стую восторженный отрок дерзает ," по ней на 
монструозном корыте.",1612,1620,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
JzgVyEfcEe2WnN8jIpS7DQ,корыте,Literally: a wash tub. Colloquial: a leaky boat. Boat motif.,,"['register/style', 'motif']","орячить по ней на 
монструозном ",. Как неотвязно за лопастями вес,1645,1651,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
iTP79lR2Ee2FKTcy5ZD3uA,Янко,"A character in the ""[Taman](https://www.gutenberg.org/cache/epub/913/pg913-images.html#link2H_4_0016)"" chapter of Mikhail Lermontov's *A Hero of Our Time* (1839–1841). A Tatar sailor, Yanko works as a smuggler who trades goods at Taman until the protagonist of the novel, ‎Grigory Alexandrovich Pechorin, disrupts his business. Read the original [here](https://ilibrary.ru/text/12/p.5/index.html). Ostanin suggests reading this name as a reference to Yakov (67).",,['intertextuality'],"есел тянется 
и бумага, и тина! "," не боится ни ветра, ни волн, вы",1713,1717,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[22],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[22],09. Картинки с выставки,09_ru
ajqsQlFjEe2aJPNkDtMZsw,"Янко не боится ни ветра, ни волн","A line from the ""[Taman](https://www.gutenberg.org/cache/epub/913/pg913-images.html#link2H_4_0016)"" chapter of Mikhail Lermontov's *Hero of Our Time* (1841). This quotation is possibly derived by the fact that the character is depicted while at school, where they could be indeed studying Lermontov. Read the original [here](http://feb-web.ru/feb/lermont/texts/selected/gnv/gnv-0432.htm). This line is echoed in chapter 10 by Orina: ""И ветрено было, волнисто"" (""And it was windy—waves"") (R220/E123). ",,"['intertextuality', 'intratextuality', 'explanatory']","есел тянется 
и бумага, и тина! ",", вырастет — очнется в сумерках ",1713,1745,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[20],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
1I1DiEfcEe2peUtqBpvpXg,сумерках,Between dog and wolf. Twilight motif.,,['motif'],", ни волн, вырастет — очнется в ", бытия кухмистером скользкой от ,1768,1776,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
YfKYCFFhEe2LPFvyU5JZFw,кухмистером,"Küchenmeister, main cook at some royal court.",,['foreign'],стет — очнется в сумерках бытия , скользкой от сала кухмистерской,1783,1794,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
Ymd3nFHwEe2MwbPOSKCCxg,кухмистерской,"A neologism from “kukhmister” (Küchenmeister) + masterskaya (laboratory, studio, in Russian). That is, the kitchen.",,"['neologism', 'foreign']",я кухмистером скользкой от сала ,". 
Методическое помешивание черп",1813,1826,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
fSiRNlFhEe2uBmP8Jm3dLw,черпаком,Ladle. ,,['explanatory'],"ской. 
Методическое помешивание ",", коловращение скверно пахнущих ",1854,1862,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
Qyi2KoemEe2cD1vj1KPmTA,коловращение ,"книж., устар.: Круговое вращение, круговорот",,"['language', 'style/register']","одическое помешивание черпаком, ",скверно пахнущих жиж вдруг живо ,1864,1877,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
Qm6W1kfdEe2qNdeFOocpXw,жиж,"Colloquial: slop, slush, slurry, swill.",,['register/style'],", коловращение скверно пахнущих ", вдруг живо напомнят картины бес,1894,1897,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
kUwTZEfdEe2Woc8NY9lNBA,мозглявым,"Colloquial: weakly, sickly, ailing, unhealthy, puny.",,['register/style'],"ок с самим собой — воспаленным, ",", когда по утрам хари окрестных ",2005,2014,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
ssAcykfdEe2qpfuCgFaLAA,хари,"Colloquial: mug, muzzle, mask.",,['register/style'],"нным, мозглявым, когда по утрам ", окрестных строений обморочно зи,2031,2035,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
3QSUokfdEe2pfpssYS0cIg,зияют,"Dated: to gape, yawn. Often used with animals. Animal motif.",,"['motif', 'register/style']",ри окрестных строений обморочно ," 
в грязно-желтой больничной мок",2065,2070,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
3zrBFFFhEe2LPy8aKxrZ_g,растуманов,"Reference to a popular Second World War song ""Ой, туманы мои, растуманы!"". Listen to it [here](https://www.youtube.com/watch?v=wVWT7yC-J70). ",,"['intertextuality', 'music']",ой больничной мокроте окраинных ," и та — 
верно, рябая и гнилозуб",2117,2127,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
vYoColCmEe2MgnvYB70R2Q,дефектологические университеты,Defectology: a Russian field of scientific study that focuses on children's development and mental and physical disabilities.,,['explanatory'],"ою перепонкой, собираясь в свои ",", хнычет над рассыпавшимися по п",2213,2243,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
GmYv_EfgEe2sZ-cosrfSHw,хнычет,"Colloquial: to whine, whimper, sob quietly.",,['register/style'],"дефектологические университеты, ", над рассыпавшимися по полу школ,2245,2251,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
efhW3kfgEe2qtKP4xtGkow,"дождик-дождик, перестань, 
я поеду в Арестань","A folkloric children's song-incantation used to stop the rain. Similar to ""Rain, rain, go away, come back another day.""",,"['intertextuality', 'music']",поет безмотивно и нескончаемо — ,": одиннадцатилетняя, заячьегубая",2350,2395,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
4JT7YlCmEe2GlAPH_TLKFw,Арестань,"According to Boguslawski, a ""fictitious name of a town, based on the word *arest* (arrest) and created to rhyme with the imperative *perestan'* (stop) (""Annotations"" 246).",,['location'],"к-дождик, перестань, 
я поеду в ",": одиннадцатилетняя, заячьегубая",2387,2395,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[27],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[27],09. Картинки с выставки,09_ru
OMQhvFFiEe2R8csVid-_Hw,цыпками,A type of hand dermatitis. ,,['explanatory'],"юности просыпаешься, обсыпанный "," и лепестками белил, отлетевшими",2504,2511,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
WijgclFiEe2ZtvOSmy65vA,белил,"White dye, paint.",,['explanatory'],обсыпанный цыпками и лепестками ,", отлетевшими от потолка, просып",2525,2530,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
4HmiHkfgEe2ioAd7ynH7YQ,"ты ли это или кто-то другой просыпается тут и не 
знает",Another instance of the characters' identities blending and getting confused.,,['theme'],"просыпаешься, 
стараясь понять: ",": он ли это или кто-то другой, н",2588,2643,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
3OSB4IemEe2mHINPK2iqMQ,"ты ли это или кто-то другой просыпается тут и не 
знает: он ли это или кто-то другой, например — тот же ты, но такой 
же затурканный рахитос просыпается здесь, обреченный невзгодам 
малокровного дня","see, for the double, also school for fools, when there is also an anemic girl (that is a compass rose and a statue as well)",,['intratextuality'],"просыпаешься, 
стараясь понять: ",", а мать шелестит газетой, шурши",2588,2786,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[37],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
-gId2EfgEe2ReT8cz9hwjw,затурканный,"Colloquial: downtrodden, neglected.",,['register/style'],"ример — тот же ты, но такой 
же "," рахитос просыпается здесь, обре",2709,2720,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
egHcAFFiEe2kT9vb33DzTA,рахитос,"Affected by rickets. Disabled and ill characters appear constantly in the book, especially those having deambulatory problems.",,"['explanatory', 'theme']","же ты, но такой 
же затурканный "," просыпается здесь, обреченный н",2721,2728,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
lURR0lFiEe2EZQf722UrTg,малокровного,Anemic.,,['explanatory'],"ся здесь, обреченный невзгодам 
"," дня, а мать шелестит газетой, ш",2770,2782,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
QHhE_kfhEe2sbvdQ4-liWQ,пошивочную,"Various characters sew in the novel. In Yakov's eighth poem, an oriole ""resews evening into night"" (R172/E39). Sewing is also mentioned in Note XVI (R200/E92). Yakov sews slippers (R274/E219).",,"['intratextuality', 'theme']", замком и уходит в бухгалтеры в ," имени политика 
Разина: Степан ",2867,2877,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
jf46vEfhEe2dsGOSugnUgg,Разина: Степан Тимофеич,"Stepan Razin (1630–1671), a Cossack leader who rebelled against the Russian state in 1670-1671. Also known as Stenka Razin. Depicted here: ![](https://upload.wikimedia.org/wikipedia/commons/9/9f/Stiepan_Riazin.jpg)",,"['Russia', 'expand']","ры в пошивочную имени политика 
",", куда вы задевали гроссбух? Меж",2894,2917,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
sMt2IkfhEe26To8mClX2Hw,гроссбух,Ledger. From the German *Großbuch*.,,['foreign'],"епан Тимофеич, куда вы задевали ","? Между тем 
среди разъездных ме",2936,2944,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
WTJwLFCnEe2itWNnb4lCNA,неладно скроенный да крепко пошитый,"A variation on the expression ""Неладно скроен да крепко сшит"" (literally: poorly cut but tightly sewn), meaning ""awkward or gangly but strong.""",,['phraseologism'],в образца батальных годов шагал ," лихой военрук в подтяжках, 
пре",3015,3050,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[33],09. Картинки с выставки,09_ru
4M7j6kfhEe2UQYeRaOX83w,пошитый,"Various characters sew in the novel. In Yakov's eighth poem, an oriole ""resews evening into night"" (R172/E39). Sewing is also mentioned in Note XVI (R200/E92). Yakov sews slippers (R274/E219).",,"['intratextuality', 'theme']",гал неладно скроенный да крепко ," лихой военрук в подтяжках, 
пре",3043,3050,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
9vcBFkfhEe2mprtWXRyCdg,военрук,Short for военный руководитель (military instructor).,,['explanatory'],роенный да крепко пошитый лихой ," в подтяжках, 
предупредительно ",3057,3064,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
j586eEfiEe2mr9PLKz4fvw,френч,"A military jacket used by the Russian and Soviet armies and named after John French. Clothing motif. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/0/08/Lenin%27s_frech_%281920s%2C_GIM%29_01_by_shakko.jpg) John Denton Pinkstone French (1852–1925) was a British Army officer famed for his service in the Second Boer War, in particular the Battles of Elandslaagte Klip Drift. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/d/d3/Field_Marshal_Sir_John_French_2.jpg)",,"['foreign', 'motif']",тул в добросовестно отутюженный ,". 
Прибывал доброутренний, по-гв",3137,3142,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
Jjg9_FFjEe2uC0OeR8cG0Q,по-гвардейски румяный,Possibly because of alcohol. ,,['explanatory'],"френч. 
Прибывал доброутренний, ",", с четою бесстрашных, словно бы",3169,3190,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
vErtfkfiEe2xO8_YqV0MgA,четою,Dated/poetic: a pair.,,['register/style'],"енний, по-гвардейски румяный, с "," бесстрашных, словно бы полных у",3194,3199,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
y-AWOEfiEe2_tgvfDhfdYg,"бесстрашных, словно бы полных ужаса",Oxymoron.,,['poetic device']," по-гвардейски румяный, с четою ",", пепловатых навыкате глаз. Порт",3200,3235,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
AZNmvoenEe2PG8P_HbDT0A,"Портрет 
военрука.","here and later, in italics the names of different pictures seen in the exhibition",,['explanatory'],"жаса, пепловатых навыкате глаз. "," Шагал нешироко, оловянно и, мор",3263,3281,/div[1]/main[1]/article[1]/p[1]/em[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
uJxSnkl3Ee2A87f0Eyny0w,военрука,Short for военный руководитель (military instructor).,,['explanatory'],"ловатых навыкате глаз. Портрет 
",". Шагал нешироко, оловянно и, мо",3272,3280,/div[1]/main[1]/article[1]/p[1]/em[1],/div[1]/main[1]/article[1]/p[1]/em[1],09. Картинки с выставки,09_ru
DvLWIkl4Ee2sZDNZVoM0xQ,морзянкой,An international method of communication that encodes letters into dots and dashes. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/b/b5/International_Morse_Code.svg),,['explanatory'],"ал нешироко, оловянно и, морося ",", доносил, что первое применение",3317,3326,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
o3xCKlR2Ee2RNKcB9buqnw,"первое применение танка в бою произошло бабьим летом 
шестнадцатого на Бзуре","The first use of the tank in combat was in the Battle of Flers–Courcelette (September 15–22, 1916). They were deployed by the British. However, Ostanin notices an anachronism: the first use of the tank was indeed in 1916, but the battle on the Bzura in Poland happened on September 9–22, 1939 (67). Sokolov notes in his response to Sokolov that he has in mind here the first battle at Bzura. However, in ""the new edition [of *Dog*],"" he ""has repaired this bit"" (""Bol'shoe 132).",,"['time', 'explanatory']"," морося морзянкой, доносил, что ",". Война. Воздух сер, равнодушен,",3341,3417,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[53],09. Картинки с выставки,09_ru
bHi7aEl4Ee2WY4-vINkVfw,бабьим летом,"Comparable to the English phrase ""Indian summer."" Refers to an unseasonably warm and dry spell after the initial cold has settled in fall.",,"['time', 'phraseologism']",рименение танка в бою произошло ," 
шестнадцатого на Бзуре. Война.",3381,3393,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
iGuacEl4Ee2pxytqkob0dA,Бзуре,A river in central Poland. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/6/63/Kozlow_Biskupi_Bzura01.jpg?uselang=ru),,"['location', 'foreign']"," бабьим летом 
шестнадцатого на ",". Война. Воздух сер, равнодушен,",3412,3417,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
xt3_-FFjEe2R_DNcpcYezw,дуброве,Oak forest.,,['explanatory'],жестяному тяжелые листья дуба в ,", и базарят воро́ны 
в той же ду",3628,3635,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
0ocMTEl5Ee2Nkjtt63yJJQ,базарят,"Colloquial: to chatter, babble, talk loudly.",,['register/style'],"яжелые листья дуба в дуброве, и "," воро́ны 
в той же дуброве на вы",3639,3646,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
dWIFWlHxEe2o_0OxqBWxdw,топографических картах,"Ostanin (67-68) underlines the continue stress of the author on the use of letters and maps in the book. “The verse notes (Zapiski) that flow on the Itil’ river inside bottles link together geography, literature, and alcohol.”Alcohol theme.

continued",,"['structure', 'motif', 'theme']","рове на высоте, обозначенной на "," 
отметкою двести семнадцать. Кр",3700,3722,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
EejXZlFkEe2yZI8g6ebNCA,двести семнадцать,"217 meters above sea level. Curiously enough, Valday (the town located on the Lake Valdayskoye, the biggest one in the set of lakes in the highest region of the Valdai Hills) has such elevation.",,['explanatory'],"опографических картах 
отметкою ",". Кроме того, слышно, как на лес",3733,3750,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
P_kFbkl6Ee2jBrcnv2Wb8A,лесопильне,Mentioned by Ilya in the previous chapter (R207/E101).,,['intratextuality'],"ать. Кроме того, слышно, как на "," кто-то пилит пилою, а некто пил",3779,3789,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
BmxYqkl6Ee2t1hcRZNvI1w,пиликает,"Colloquial: to play poorly, strum, screech, make noise.",,['register/style'],"ьне кто-то пилит пилою, а некто ", на концертино. А в траншеях и с,3818,3826,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
jLN5Zkl6Ee2WeNsMdhgUSg,концертино,"A free-reed, buttoned instrument. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/b/bf/Wheatstone_English_Concertina.jpg) Instrument motif.",,"['music', 'motif']","илит пилою, а некто пиликает на ",. А в траншеях и сапах противник,3830,3840,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
KL-3zlFlEe24F7MJLoRTJQ,"австрийские флейты, 
контрапунктируя с мадьярскими барабанами",A reference to the Austro-Hungarian troop in the First World War. ,,['explanatory']," ощерившихся и босых мертвяков, ",", высвистывают надоедный Марш Ка",4012,4073,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
LoChiEl7Ee2QC4-kGkVSuw,мадьярскими,Hungarian tribes who invaded the Carpathian basis to form the foundations of Hungary in the 9th century.,,"['explanatory', 'expand']","ские флейты, 
контрапунктируя с "," барабанами, высвистывают надоед",4051,4062,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
w1Nj-FFlEe2BtdNKXORfsA,Марш Кайзеровских Охотников,"Kaiserjägermarsch, an Austrian Imperial March (""March of the Imperial Hunters""). Listen to it [here](https://www.youtube.com/watch?v=h4BwWCw35TU).",,"['intertextuality', 'foreign', 'music']","абанами, высвистывают надоедный ",", чуждый русскому сердцу 
донель",4098,4125,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
kX82NGpiEe2QRDf8t4zhKw,"чуждый русскому сердцу 
донельзя","Ostanin (68) reads this as ironic, since a “Egersky marsh” was also sung by the Russian army.",,"['irony', 'music']","ый Марш Кайзеровских Охотников, ",". Словом, к зиме вид из окна кла",4127,4159,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09_ru
