Id,highlighted,text,ru_trans,tags,prefix,suffix,position_start,position_end,start_container,end_container,chapter,ch
GGTMPKihEe24e6efF__eaQ,казенной избе,"The expression ""kazyonnaia izba"" (the 'treasury' izba) is attested since 1578. It indicates a place where local inhabitants went to pay taxes under the Tsars' rule. The adjective ""kazyonny"" however could be here intended as both meaning ""governmental, belonging to the State,"" or as ""ordinary, commonplace.""",,"['explanatory', 'russia', 'language']","олгой, в небольшой, но неуютной "," у края рамени, на 
заболоченном",862,875,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
IYIi4J6tEe29ja9xNTdlTw,рамени,Dialectical: coniferous forest.,,['register/style'],о неуютной казенной избе у края ,", на 
заболоченном берегу, соста",883,889,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
Lu5fIJ6tEe2YxlOGMXoK6g,Крылобылову,A variation on Krylobyl's name.,,"['character', 'expand']",оставляя компанию старому егерю ,". Паламахтеров жил, шил и́чиги, ",949,960,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
NpNDJp6tEe2LDNPZJg-SlA,Паламахтеров,"Ostanin (43) suggests interpretинг his last name as a variation of ""Palamakherov"" (from the verb palit', to burn), meaning someone who starts (or stops) fires. On that note, it would be worth recalling that final lines of the novel are, ""So I dare you to burn, you dumb-as-a-bell, / My amazing, ingenious lines!"" (""Попробуй пожги только, дурья башка, / Мои гениальные строчки"") (R280/E230). Ostanin also observes that the name may find its origin in Gregory Palamas (in Russian, Palama), a Byzantine Greek theologian lived in the 14th century, known for his defense of hesychast spirituality. ",,"['intertextuality', 'intratextuality', 'character']",анию старому егерю Крылобылову. ," жил, шил и́чиги, чубуры, смотре",962,974,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
nSj72p6tEe2HA4cKaiZOvw,шил,"Various characters sew in the novel. In Yakov's eighth poem, an oriole ""resews evening into night"" (R172/E39). Sewing is also mentioned in Note XVI (R200/E92). Yakov sews slippers (R274/E219).",,"['theme', 'intratextuality']"," Крылобылову. Паламахтеров жил, "," и́чиги, чубуры, смотрел на воду",980,983,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
f_7O1p6tEe2dsmPfRzqOBQ,и́чиги,Traditional Tatar footwear. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/5/5e/%D0%98%D1%87%D0%B8%D0%B3%D0%B8.jpg) Shoe motif.,,['motif'],"лобылову. Паламахтеров жил, шил ",", чубуры, смотрел на воду, пил, ",984,990,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
rWbHAqFpEe2u7occZI45SQ,чубуры,"According to Ostanin, ""tools, including those for hunting and fishing, nets and tackle"" (114). Sokolov corrects: ""hunting footwear"" (""Bol'shoe pis'mo"" 138). Shoe motif.",,['motif'],". Паламахтеров жил, шил и́чиги, ",", смотрел на воду, пил, 
ходил н",992,998,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
RTXQrKiiEe2pOpP9NSAH-g,смотрел на воду,"A variation of the set expression ""v vodu smotret'"": to predict the future.",,['phraseologism'],"хтеров жил, шил и́чиги, чубуры, ",", пил, 
ходил на охоты, закусыва",1000,1015,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
JUvRWJ6vEe2wfUMT9T8KvQ,картошкой в мундире,Jacket potato or baked potato. Chapter 5 begins with Yakov's *Self-Portrait in Uniform* (R183/E61).,,"['explanatory', 'intratextuality']","пил, 
ходил на охоты, закусывал "," и, желая разобраться в себе, пы",1049,1068,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
FErgTJ82Ee2JFpMpn_AwCQ,желая разобраться в себе,"Throughout the novel, Yakov's identity has come into question. In chapter 5, he is associated with the idea of camouflage. He may or may not be Ilya's son with Orina. Furthermore, he may be the author of every part of the novel. In short, much like Yakov himself, the reader struggles to sort out his character as well. These questions that blend identity, time, and personhood are typical of Sokolov's three novels. Larissa Rudova writes of *Palisandriia*'s hero: ""Since no true historical experience is possible, Palisandr is bogged down with the existential question about who he is"" (""Paradigms"" 68).",,"['explanatory', 'theme']","акусывал картошкой в мундире и, ",", пытался собраться с мыслями. Н",1072,1096,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
eOk8XqiiEe2u2pMfwop36A,ловитвенной,Dated: related to fishing.,,['register/style'],"ухонном столе, среди 
предметов "," и домашней утвари, зачастую он ",1163,1174,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
seJWbKF3Ee2dxv-prq8S-w,"фитиль 
немилосердно коптил",Similar phrasing is used in Note XXIV (R233/E144–145).,,['intratextuality'],"о, во фляге выходило горючее, и ",". При этом становилось понятно, ",1271,1298,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
Ky5pIp83Ee2rwj-5ZlSaBw,"луженном некогда одним спившимся с круга и дурно 
кончившим точильщиком","The narrator alludes to Ilya, who drinks constantly and ""comes to a bad end,"" a euphemistic description of the hunters' murder.",,['explanatory']," понятно, что в медном чайнике, ",", в чайнике с самодельной провол",1352,1423,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
2eFreJ82Ee2hmGduK74MGA,некогда,"Literary: once, at some point.",,['register/style']," что в медном чайнике, луженном ", одним спившимся с круга и дурно,1361,1368,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
DFPPxJ83Ee2Mwldozwb1aw,спившимся с круга,"Set expression: спиться с кругу (to become a total drunk, ruin oneself).",,['phraseologism'],"чайнике, луженном некогда одним "," и дурно 
кончившим точильщиком,",1375,1392,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
Pr-dlJ83Ee2hm1s_AQQliA,Паламахтеров,"Ostanin (43) suggests interpretинг his last name as a variation of ""Palamakherov"" (from the verb palit', to burn), meaning someone who starts (or stops) fires. On that note, it would be worth recalling that final lines of the novel are, ""So I dare you to burn, you dumb-as-a-bell, / My amazing, ingenious lines!"" (""Попробуй пожги только, дурья башка, / Мои гениальные строчки"") (R280/E230). Ostanin also observes that the name may find its origin in Gregory Palamas (in Russian, Palama), a Byzantine Greek theologian lived in the 14th century, known for his defense of hesychast spirituality. ",,"['intertextuality', 'intratextuality', 'character']","му приспособлению искры, мямлил ",", — чайник, единственная моя 
от",1668,1680,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
A9dcUp84Ee2mn7t6kaF-jg,"чайник, единственная моя 
отрада в путешествиях по Кавказу","A paraphrase of a line from the ""[Bela](https://ilibrary.ru/text/12/p.2/index.html)"" chapter of Mikhail Lermontov's *A Hero of Our Time* (1841). Yakov is reminded of Lermontov's narrator's words as he looks at his kettle. Read the original [here](https://ilibrary.ru/text/12/p.2/index.html) and a translation [here](https://www.gutenberg.org/cache/epub/913/pg913-images.html).",,['intertextuality'],"ю искры, мямлил Паламахтеров, — ",. Рассуждая порою об этой горной,1684,1742,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[20],16. Ловчая повесть,16_ru
g59fxp83Ee2UfU-Rzuu0Xw,Кавказу,"The [Caucasus](https://www.google.com/maps?q=caucasus&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjz57qU4_v7AhXQnHIEHfG1CGwQ_AUoAnoECAEQBA). The region between the Black Sea and Caspian Sea. Includes such countries as Armenia, Azerbaijan, Georgia, and parts of Russia and the Caucasus Mountains.",,"['location', 'Russia', 'foreign']","я моя 
отрада в путешествиях по ",. Рассуждая порою об этой горной,1735,1742,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
PoZo8J5oEe2d06uNzx5SRg,Яков,"A polymorphic character who occupies a central role in the novel, being at once a dog keeper, a hunter, a poet, a painter, and possibly the only fictional author of the entire book. In a reply to Smith, published in a 1987 article, Sokolov himself stated: ""the verse chapters are written by Iakov. He has nothing to do with me, but he has to be and is 'sophisticated', because he is that same painter who is discussed in the prose chapters (not the ones from Il'ia) 'The Hunter's Tale', where he is the youth living in his mother's house; the boy in love with the simple-minded girl whom the sailors take under the boat; the sketcher, the author of the Self-Portrait in Uniform and so forth; (And, of course, here, in this chapter, he is the hunter and poet who is “not fresh and not young”); 'The Hunter's Tale, or Pictures from an Exhibition', where he is Iakov Il'ich Palamakhterov, 'the incorruptible witness who is journeying towards the end of his practical and pitiless time,' and imagines the scene from nineteenth-century ethnography in which his greatgrandfather takes part; 'Pictures from an Exhibition' (9), where he observes street scenes from the window of a cadet school; see also the other similar parts of the book, 13 and 16. They are written (all of them) from the point of view of an author, but that of a stylized author, i.e., once again, not directly from myself. Iakov is a poet, a painter, a dreamer, a member of the intelligentsia, who was born and grew up in the city. He is already grown up when he comes to the Itil” (327). Yakov plays a central role also in the structuring of the plot, as it is he who kills Ilya in revenge.",,"['character', 'structure']","я порою об этой горной 
стране, "," Ильич усмехался тому, что мальч",1784,1788,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
5tzSIp8xEe2kHLvdeAvKOg,Ильич,"Patronymic: son of Ilya. Yakov may, indeed, be Ilya's son.",,['character'],"ою об этой горной 
стране, Яков "," усмехался тому, что мальчиком, ",1789,1794,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
sSQofp_WEe2u9kNwukWUWw,"начитавшись 
разного вздору","For instance, the various Caucasian texts alluded to in chapter 12 (R241/E161): Mikhail Lermontov's 1840 poem ""The Novice"" [Russian](https://ilibrary.ru/text/991/p.1/index.html)/[Russian](https://web.archive.org/web/20140302072320/http://www.friends-partners.org/friends/literature/19century/lermontov/lermontov38.html), Alexander Pushkin's 1822 poem ""The Prisoner of the Caucasus"" ([Russian](https://ilibrary.ru/text/441/p.1/index.html)/[English](https://aleksandr-pushkin.su/poemy/kavkazskij-plennik/?lang=en)), Lev Tolstoy's later story of the same name (1872) ([Russian](https://ilibrary.ru/text/1846/p.1/index.html)/[English](https://www.marxists.org/archive/tolstoy/1872/captive-in-the-caucasus.html)), and Tolstoy's ""Cossacks"" ([Russian](http://az.lib.ru/t/tolstoj_lew_nikolaewich/text_0160.shtml)/[English](https://www.gutenberg.org/files/4761/4761-h/4761-h.htm)).",,"['intertextuality', 'intratextuality']"," усмехался тому, что мальчиком, ",", бурно мечтал о ней; позже Кавк",1826,1853,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
h5wUcJ83Ee2zq5t3cIwe3w,Кавказ,"The [Caucasus](https://www.google.com/maps?q=caucasus&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjz57qU4_v7AhXQnHIEHfG1CGwQ_AUoAnoECAEQBA). The region between the Black Sea and Caspian Sea. Includes such countries as Armenia, Azerbaijan, Georgia, and parts of Russia and the Caucasus Mountains.",,"['location', 'Russia', 'foreign']","дору, бурно мечтал о ней; позже ",", подобно всем 
остальным местам",1881,1887,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
TGZsPp83Ee2MbAuxlvApHw,Паламахтеров,"Ostanin (43) suggests interpretинг his last name as a variation of ""Palamakherov"" (from the verb palit', to burn), meaning someone who starts (or stops) fires. On that note, it would be worth recalling that final lines of the novel are, ""So I dare you to burn, you dumb-as-a-bell, / My amazing, ingenious lines!"" (""Попробуй пожги только, дурья башка, / Мои гениальные строчки"") (R280/E230). Ostanin also observes that the name may find its origin in Gregory Palamas (in Russian, Palama), a Byzantine Greek theologian lived in the 14th century, known for his defense of hesychast spirituality. ",,"['intertextuality', 'intratextuality', 'character']","да осознавал, что думает вслух, "," тогда удивлялся. И говорил, адр",2015,2027,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
WFCT6J84Ee2MzbvZq3PdUA,ибо,"Literary/dated: because, for.",,['register/style'],"ь, по-видимому, только к себе, 
",", как правило, находился в доме ",2096,2099,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
8e3WUp_WEe2SfpMmunaiOg,Крылобыл,,,"['character', 'expand']","правило, находился в доме один. ", сюда почти никогда не заглядыва,2137,2145,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
CKl5Cp_XEe2L0q933c4PEA,заглядывал,"Colloquial: to drop in, look in, call on.",,['register/style'], Крылобыл сюда почти никогда не ,. Прогуляв какое-то время в заре,2168,2178,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
DU5WfKF4Ee2ZRit2_l4mUw,кордон,The lodgings. Here: the hunters' cabin.,,"['location', 'explanatory']","речье, он опять 
возвращался на "," без дрожжей и, прежде чем снова",2240,2246,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
U1jupJ_XEe2kwzOAWPqZjg,дрожжей,A key image in the novel. Used to brew alcohol by the characters.,,['symbol'],"пять 
возвращался на кордон без "," и, прежде чем снова уехать за 
",2251,2258,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
VFTTZqijEe2YpVcj3rkIlQ,в сердцах,Set expression: furiously.,,['phraseologism'],"ежде чем снова уехать за 
ними, "," бил часами в клепало, висевшее ",2296,2305,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
mEx-3qF4Ee2NsKNIBg2Lew,клепало,"A hammer for riveting. Also an archaic term for ""bell."" Also mentioned in chapter 1 (R152/E6).",,"['intratextuality', 'archaism']","а 
ними, в сердцах бил часами в ",", висевшее на березе за псарней;",2319,2326,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
a_jWVJ_XEe2pqLf7o7RKcw,березе,Birch. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/4/46/Betula_pendula_001.jpg) Plant motif.,,['motif'],"л часами в клепало, висевшее на ", за псарней; обитатели ее возбуж,2340,2346,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
xtkKTp_XEe22IcfBiC7rLQ,"угрюмая злая 
нищенка",A version of Orina.,,['character'],збуждались тогда чрезвычайно. А ,", которую Яков Ильич с Федотом Ф",2406,2427,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
snBXbp6sEe29h0-52rBnCg,Яков,"A polymorphic character who occupies a central role in the novel, being at once a dog keeper, a hunter, a poet, a painter, and possibly the only fictional author of the entire book. In a reply to Smith, published in a 1987 article, Sokolov himself stated: ""the verse chapters are written by Iakov. He has nothing to do with me, but he has to be and is 'sophisticated', because he is that same painter who is discussed in the prose chapters (not the ones from Il'ia) 'The Hunter's Tale', where he is the youth living in his mother's house; the boy in love with the simple-minded girl whom the sailors take under the boat; the sketcher, the author of the Self-Portrait in Uniform and so forth; (And, of course, here, in this chapter, he is the hunter and poet who is “not fresh and not young”); 'The Hunter's Tale, or Pictures from an Exhibition', where he is Iakov Il'ich Palamakhterov, 'the incorruptible witness who is journeying towards the end of his practical and pitiless time,' and imagines the scene from nineteenth-century ethnography in which his greatgrandfather takes part; 'Pictures from an Exhibition' (9), where he observes street scenes from the window of a cadet school; see also the other similar parts of the book, 13 and 16. They are written (all of them) from the point of view of an author, but that of a stylized author, i.e., once again, not directly from myself. Iakov is a poet, a painter, a dreamer, a member of the intelligentsia, who was born and grew up in the city. He is already grown up when he comes to the Itil” (327). Yakov plays a central role also in the structuring of the plot, as it is he who kills Ilya in revenge.",,"['structure', 'character']"," угрюмая злая 
нищенка, которую ", Ильич с Федотом Федоровичем по ,2437,2441,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
6r5v1p8xEe2rpUsMMkaeDQ,Ильич,"Patronymic: son of Ilya. Yakov may, indeed, be Ilya's son.",,['character'],"мая злая 
нищенка, которую Яков ", с Федотом Федоровичем по весне ,2442,2447,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
miuGmJ_XEe2u9z_jHpo4kg,Федотом,Theodotus.,,"['character', 'expand']"," 
нищенка, которую Яков Ильич с "," Федоровичем по весне 
подбирали",2450,2457,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
rtNn5p_XEe2Wx-fprrn50A,Федоровичем,"Patronymic: son of Fyodor. Fyodor — ""gift from God.""",,['character'],"а, которую Яков Ильич с Федотом "," по весне 
подбирали на рыбном б",2458,2469,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
jP1NGqijEe2Muw-s7G4xcQ,уйдя по грибы,"Mentioned in Note 28 (""И записка: ушла по грибы"").",,['intratextuality']," холостяцких нужд, — та, с утра ",", нередко не шла и не шла, 
а к ",2566,2579,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
w1rLEqijEe29f_-xDo021w,ледоставу,"Since the ""ledostav"" process defines the establishment of a solid ice cover on rivers and lakes, Ostanin (90) suggests that this could be the second half of November.",,['time'],", нередко не шла и не шла, 
а к ", и совсем пропадала. И Паламахте,2611,2620,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
Q5AjwJ83Ee23kg_SMbXaLw,Паламахтеров,"Ostanin (43) suggests interpretинг his last name as a variation of ""Palamakherov"" (from the verb palit', to burn), meaning someone who starts (or stops) fires. On that note, it would be worth recalling that final lines of the novel are, ""So I dare you to burn, you dumb-as-a-bell, / My amazing, ingenious lines!"" (""Попробуй пожги только, дурья башка, / Мои гениальные строчки"") (R280/E230). Ostanin also observes that the name may find its origin in Gregory Palamas (in Russian, Palama), a Byzantine Greek theologian lived in the 14th century, known for his defense of hesychast spirituality. ",,"['intertextuality', 'intratextuality', 'character']",ледоставу и совсем пропадала. И , уверял себя: думать не так след,2643,2655,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
EJ8M5KikEe24rANJEZM-cg,картинно,"As in a picture. A reference to the chapters titled ""Pictures from an Exhibition.""",,['intratextuality']," жестикулировать, но получалось "," и глупо, будто в театре, и дале",2759,2767,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
olq8FKikEe21jwv2Co8Saw,"Нужно энергичнее думать, подчеркивал он, какую-то определенность 
в уме выковать, постоянно — тут он решал остановиться, имея в виду непременно найти замену тому неловкому слову, что готовилось 
уже завершить фразу, но остановиться не успевал, и слово срывалось, выскакивало, — всякий день, говорил Яков Ильич, выковывать.",It is interesting to notice the way direct speech is inserted in the text and mixed up with descriptions of the way words are pronounced.,,['structure'],"вялые от смущения руки уронив. 
"," 
Странное, отзывающееся чревове",2867,3189,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16_ru
