Id,highlighted,text,ru_trans,tags,prefix,suffix,position_start,position_end,start_container,end_container,chapter,ch
veTFjnlLEe26kMc54Ca0tw,-Зашла коли речь:,Error,,[],"
  Труд сей, право, не сложен,
 ","
  Надо лишние кожи
  
    От бо",1023,1040,/div[1]/main[1]/article[1]/ul[1]/li[13],/div[1]/main[1]/article[1]/ul[1]/li[13],11. Опять записки,11_ru
3QsnBGs3Ee2er5PRjf3MNQ,Л охмотник,"Colloquial: ragamuffin, beggar, tramp, down-and-out.",,['register/style']," Ты — бродяга, ты — странник,
  "," хромой.
  Странен край твой на ",1122,1132,/div[1]/main[1]/article[1]/ul[1]/li[17]/hypothesis-highlight[1],/div[1]/main[1]/article[1]/ul[1]/li[17],11. Опять записки,11_ru
_pW-3ms3Ee2uWvcOpmdN2g,"Странен край твой на грани
  
    Меж светом и тьмой","Ilya exists in an indeterminate world, between light and dark, where things are not as they appear.",,"['explanatory', 'theme']","транник,
  Л охмотник хромой.
  ",".
  
  Вон идет коромысло
  О ве",1143,1195,/div[1]/main[1]/article[1]/ul[1]/li[18],/div[1]/main[1]/article[1]/ul[1]/li[19]/p[1]/hypothesis-highlight[1],11. Опять записки,11_ru
69RPfGs3Ee28jZNsRv8ceg,Меж светом и тьмой,Between dog and wolf.,,['theme'],"ранен край твой на грани
  
    ",".
  
  Вон идет коромысло
  О ве",1177,1195,/div[1]/main[1]/article[1]/ul[1]/li[19]/p[1],/div[1]/main[1]/article[1]/ul[1]/li[19]/p[1],11. Опять записки,11_ru
Bb_JwGs4Ee2tJkuADgRjHw,светом,Day.,,['time'],"н край твой на грани
  
    Меж "," и тьмой.
  
  Вон идет коромысл",1181,1187,/div[1]/main[1]/article[1]/ul[1]/li[19]/p[1]/hypothesis-highlight[1]/hypothesis-highlight[1],/div[1]/main[1]/article[1]/ul[1]/li[19]/p[1]/hypothesis-highlight[1]/hypothesis-highlight[1],11. Опять записки,11_ru
CDUR7Gs4Ee2L21e6cJWPqQ,тьмой,Night.,,['time'],"ой на грани
  
    Меж светом и ",".
  
  Вон идет коромысло
  О ве",1190,1195,/div[1]/main[1]/article[1]/ul[1]/li[19]/p[1]/hypothesis-highlight[1]/hypothesis-highlight[1],/div[1]/main[1]/article[1]/ul[1]/li[19]/p[1]/hypothesis-highlight[1]/hypothesis-highlight[1],11. Опять записки,11_ru
JU4jkGs4Ee2esrtOyO46SQ,коромысло,Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/d/de/Yoke_china.jpg),,['explanatory'],"ж светом и тьмой.
  
  Вон идет ","
  О ведре лишь одном,
  Ну да в",1211,1220,/div[1]/main[1]/article[1]/ul[1]/li[20],/div[1]/main[1]/article[1]/ul[1]/li[20],11. Опять записки,11_ru
bp6M2Gs4Ee2hYrO1dT4Djg,Боле,Dated/colloquial: more.,,['register/style'],"  Ну да в этом-то смысла
  
    ",", чем в остальном.
  
  Ты — зая",1275,1279,/div[1]/main[1]/article[1]/ul[1]/li[23]/p[1],/div[1]/main[1]/article[1]/ul[1]/li[23]/p[1],11. Опять записки,11_ru
hmSkOGs4Ee2tK8tJCT-Lzw,заядлый,"Colloquial: inveterate, hardcore, enthusiastic.",,['register/style'],"оле, чем в остальном.
  
  Ты — "," волшебник,
  Ты — кудесник хоть",1308,1315,/div[1]/main[1]/article[1]/ul[1]/li[24],/div[1]/main[1]/article[1]/ul[1]/li[24],11. Опять записки,11_ru
qubGxGs4Ee26ksctv-T6bg,кудесник,"Dated: trickster, magician.",,['register/style']," Ты — заядлый волшебник,
  Ты — "," хоть плачь,
  Но не плачь, есть",1334,1342,/div[1]/main[1]/article[1]/ul[1]/li[25],/div[1]/main[1]/article[1]/ul[1]/li[25],11. Опять записки,11_ru
uhw8gms4Ee27Qh_TOdo0fg,хоть плачь,Set expression: describes a terrible condition brought on by helplessness.,,['phraseologism'],"длый волшебник,
  Ты — кудесник ",",
  Но не плачь, есть решебник
 ",1343,1353,/div[1]/main[1]/article[1]/ul[1]/li[25],/div[1]/main[1]/article[1]/ul[1]/li[25],11. Опять записки,11_ru
zFfN-Gs4Ee2HRIe4R0uvcw,решебник,"Dated: answer book, answer key.",,['register/style'],"хоть плачь,
  Но не плачь, есть ","
  
    Всех на свете задач.
  
",1375,1383,/div[1]/main[1]/article[1]/ul[1]/li[26],/div[1]/main[1]/article[1]/ul[1]/li[26],11. Опять записки,11_ru
LGfrEnlMEe2M5oPsXzXuhw,обходчик,"A platelayer, a railway employee who inspects and maintains the permanent way of a railway",,['explanatory']," Всех на свете задач.
  
  Ты — ",", ты — егерь,
  Пальцев — пять н",1422,1430,/div[1]/main[1]/article[1]/ul[1]/li[28],/div[1]/main[1]/article[1]/ul[1]/li[28],11. Опять записки,11_ru
8lVqxGs4Ee235bskVXT6kQ,"Отпечатки на снеге,
  
    Оттиски на песке.",Impressions made on the earth that mirror the letters and words on the pages of the novel.,,"['explanatory', 'self-reference']","рь,
  Пальцев — пять на руке:
  ","
  
  В этом хвойном заречье,
  ",1472,1516,/div[1]/main[1]/article[1]/ul[1]/li[30],/div[1]/main[1]/article[1]/ul[1]/li[31]/p[1],11. Опять записки,11_ru
AVmDbms7Ee27URcubiI4NA,хвойном,Conifer. Depicted here: ![](https://upload.wikimedia.org/wikipedia/commons/1/1a/Haeckel_Coniferae.jpg) Plant motif.,,['motif'],"  Оттиски на песке.
  
  В этом "," заречье,
  В деревянной глуши,
",1529,1536,/div[1]/main[1]/article[1]/ul[1]/li[32],/div[1]/main[1]/article[1]/ul[1]/li[32],11. Опять записки,11_ru
fszCZms7Ee2osG_qfCpdBA,на шиши,Low: for free.,,['register/style'],"удряв и беспечен,
  
    Живешь ",".
  
  Жизнь твоя — дуновенье,
 ",1606,1613,/div[1]/main[1]/article[1]/ul[1]/li[35]/p[1],/div[1]/main[1]/article[1]/ul[1]/li[35]/p[1],11. Опять записки,11_ru
guBoJms7Ee2tN4PUFNZulg,шиши,Low: money.,,['register/style'],"яв и беспечен,
  
    Живешь на ",".
  
  Жизнь твоя — дуновенье,
 ",1609,1613,/div[1]/main[1]/article[1]/ul[1]/li[35]/p[1]/hypothesis-highlight[1],/div[1]/main[1]/article[1]/ul[1]/li[35]/p[1]/hypothesis-highlight[1],11. Опять записки,11_ru
sNKhmms7Ee2yuU_jRcVAWQ,дуновенье,"Dated/colloquial/poetic: same as дуновение (puff, breath, whiff). Life is but a breeze.",,['register/style'],"вешь на шиши.
  
  Жизнь твоя — ",",
  Ветерок заводной
  И бобылки",1633,1642,/div[1]/main[1]/article[1]/ul[1]/li[36],/div[1]/main[1]/article[1]/ul[1]/li[36],11. Опять записки,11_ru
Sr4YMmv8Ee2j7kOrXVWbMw,бобылки,"Colloquial: an unmarried, lonely (peasant) woman. She will make several appearances throughout the novel and is associated with Orina.",,"['character', 'register/style']","новенье,
  Ветерок заводной
  И "," сопенье
  
    Благосклонной од",1667,1674,/div[1]/main[1]/article[1]/ul[1]/li[38],/div[1]/main[1]/article[1]/ul[1]/li[38],11. Опять записки,11_ru
Y26Sxmv8Ee2c9uMq4Q3H2w,сопенье,Dated: same as сопение (wheezing).,,['register/style'],"
  Ветерок заводной
  И бобылки ","
  
    Благосклонной одной.
  
",1675,1682,/div[1]/main[1]/article[1]/ul[1]/li[38],/div[1]/main[1]/article[1]/ul[1]/li[38],11. Опять записки,11_ru
vftBxmv8Ee2CUg9nFTJSdw,гармошка,"A ""squeeze-box"" — button accordion or concertina. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/a/ad/Garmoshka.jpg)",,['music'],"торожке,
  Есть-имеются где
  И ",", и плошка,
  
    И ружье на гв",1763,1771,/div[1]/main[1]/article[1]/ul[1]/li[42],/div[1]/main[1]/article[1]/ul[1]/li[42],11. Опять записки,11_ru
0LPqNGv8Ee2ecDNVzmpQhA,плошка,Dated: oil lamp. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/1/1c/DiwaliOilLampCrop.JPG),,['register/style'],"сть-имеются где
  И гармошка, и ",",
  
    И ружье на гвозде.
  
 ",1775,1781,/div[1]/main[1]/article[1]/ul[1]/li[42],/div[1]/main[1]/article[1]/ul[1]/li[42],11. Опять записки,11_ru
mS39fHlMEe2YAQtf-_LANA,ружье на гвозде,"A possible reference to the famous ""Chekhov's rifle"" (or gun), a narrative principle according to which ""if in the first act you have hung a pistol on the wall, then in the following one it should be fired"". ",,['intertextuality']," И гармошка, и плошка,
  
    И ",".
  
  На газетной бумаге
  Сооб",1792,1807,/div[1]/main[1]/article[1]/ul[1]/li[43]/p[1],/div[1]/main[1]/article[1]/ul[1]/li[43]/p[1],11. Опять записки,11_ru
LJfQVGv9Ee21ecsijFchdQ,Стерляди,Sterlet — a species of sturgeon. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/3/3d/Acipenser_ruthenus_Prague_Vltava_1.jpg?uselang=ru) Animal motif.,,['motif'],"тной бумаге
  Сообщение есть:
  "," в Стерлитамаке
  
    И в томат",1853,1861,/div[1]/main[1]/article[1]/ul[1]/li[46],/div[1]/main[1]/article[1]/ul[1]/li[46],11. Опять записки,11_ru
yPUbMHlMEe2EvxeKw4xMlw,Стерлитамаке,"The second largest city in the Republic of Bashkortostan, Russia, located on the left bank of the Belaya River (Kama's tributary), 121 kilometers (75 mi) from Ufa. The city's name comes from the Bashkir language and literally means ""mouth of the Sterlya river"".(Boguslawski, ""Annotations"" 248)",,"['location', 'russia']","
  Сообщение есть:
  Стерляди в ","
  
    И в томате — не счесть.
",1864,1876,/div[1]/main[1]/article[1]/ul[1]/li[46],/div[1]/main[1]/article[1]/ul[1]/li[46],11. Опять записки,11_ru
-cyYxmv8Ee2TgAfCkle0Iw,не счесть,"Set expression: aplenty, in spades.",,['phraseologism'],"терлитамаке
  
    И в томате — ",".
  
  А еще ты — гуляка,
  Пома",1897,1906,/div[1]/main[1]/article[1]/ul[1]/li[47]/p[1],/div[1]/main[1]/article[1]/ul[1]/li[47]/p[1],11. Опять записки,11_ru
acr5pmv9Ee2t3i8Qf_j6Fg,гуляка,"Someone who loves to revel, party, drink. Alcohol theme.",,['theme'],"те — не счесть.
  
  А еще ты — ",",
  Помалу не пьешь,
  Оттого-то",1924,1930,/div[1]/main[1]/article[1]/ul[1]/li[48],/div[1]/main[1]/article[1]/ul[1]/li[48],11. Опять записки,11_ru
eYd0PGv9Ee2t36-dQtFahA,Помалу,Low: a little.,,['register/style'],"есть.
  
  А еще ты — гуляка,
  "," не пьешь,
  Оттого-то собаку
  ",1934,1940,/div[1]/main[1]/article[1]/ul[1]/li[49],/div[1]/main[1]/article[1]/ul[1]/li[49],11. Опять записки,11_ru
4_ExHHlMEe2jrO-Rc-isRQ,"Оттого-то собаку
  
    Свою волком зовешь",Ilya's fatal error.,,"['structure', 'explanatory']"," — гуляка,
  Помалу не пьешь,
  ",".
  
  Побеги ж на пуантах
  К р",1953,1995,/div[1]/main[1]/article[1]/ul[1]/li[50],/div[1]/main[1]/article[1]/ul[1]/li[51]/p[1],11. Опять записки,11_ru
YKb_KnlNEe2yEWODrgcW2g,пуантах,Pointe shoes (ballet).,,['explanatory'],"волком зовешь.
  
  Побеги ж на ","
  К родимой реке,
  Сыт и пьян,",2014,2021,/div[1]/main[1]/article[1]/ul[1]/li[52],/div[1]/main[1]/article[1]/ul[1]/li[52],11. Опять записки,11_ru
fkb62nlNEe2jrdMbdrCxpA,"Сыт и пьян, сыт и пьян ты,
  
    И нос в табаке",Set expression: completely satisfied.,,['phraseologism']," на пуантах
  К родимой реке,
  ",".
  
  Спотыкнулся, свалился
  И",2042,2090,/div[1]/main[1]/article[1]/ul[1]/li[54],/div[1]/main[1]/article[1]/ul[1]/li[55]/p[1],11. Опять записки,11_ru
upoS9Gv9Ee2i8Tvh17u0mA,Спотыкнулся,"Colloquial: same as споткнуться (to tumble, trip).",,['register/style'],"ты,
  
    И нос в табаке.
  
  ",", свалился
  И веселой гурьбой
 ",2097,2108,/div[1]/main[1]/article[1]/ul[1]/li[56],/div[1]/main[1]/article[1]/ul[1]/li[56],11. Опять записки,11_ru
1aSgZGv9Ee2SUzMmq1MmOw,гурьбой,"Colloquial: crowd, throng, gang.",,['register/style'],"отыкнулся, свалился
  И веселой ","
  Под откос покатился —
  Уж ты",2131,2138,/div[1]/main[1]/article[1]/ul[1]/li[57],/div[1]/main[1]/article[1]/ul[1]/li[57],11. Опять записки,11_ru
qiv-IHlNEe22KYc4J5x4RQ,Под откос покатился,Set expression: to sink morally; to lose one's moral character.,,['phraseologism']," свалился
  И веселой гурьбой
  "," —
  Уж ты, милый ты мой.


Запи",2141,2160,/div[1]/main[1]/article[1]/ul[1]/li[58],/div[1]/main[1]/article[1]/ul[1]/li[58],11. Опять записки,11_ru
M10LBmv-Ee2Jdb8kkywgFw,Городнищенском,"The main setting of the novel: a fictional town on the banks of the Volga River. Also called Gorodnishchi. Derived from the words for town (gorod) and beggar (nishchii). It is the ""town of beggars.""",,['location'],"ты мой.


Записка XX

Баллада о "," брандмайоре


  Снова жа́даешь ",2210,2224,/div[1]/main[1]/article[1]/h3[2],/div[1]/main[1]/article[1]/h3[2],11. Опять записки,11_ru
jNO4sGv-Ee27J_u8_rlioQ,брандмайоре,German: *Brand* (fire) + *Major* (chief).,,['foreign'],"ка XX

Баллада о Городнищенском ","


  Снова жа́даешь луку во сне,",2225,2236,/div[1]/main[1]/article[1]/h3[2],/div[1]/main[1]/article[1]/h3[2],11. Опять записки,11_ru
pT23tmv-Ee2FITPN8nm27Q,жа́даешь,"Dated: to thirst, crave, desire. Stress should be on the second syllable.",,"['register/style', 'language']","нищенском брандмайоре


  Снова "," луку во сне,
  А на зимниках — ",2247,2255,/div[1]/main[1]/article[1]/ul[2]/li[1],/div[1]/main[1]/article[1]/ul[2]/li[1],11. Опять записки,11_ru
xuk_Fmv-Ee27KY8bAghUtQ,зимниках,"Roads laid on ice, snow, and other frozen spaces.",,['explanatory'],"ва жа́даешь луку во сне,
  А на "," — жижа, зажоры.
  Только мжица ",2276,2284,/div[1]/main[1]/article[1]/ul[2]/li[2],/div[1]/main[1]/article[1]/ul[2]/li[2],11. Опять записки,11_ru
erYgmnlbEe2-Kqt6K74Bkw,зажоры,"Ice in a river, obstructing the stream.",,['explanatory'],"во сне,
  А на зимниках — жижа, ",".
  Только мжица дожрет этот сне",2293,2299,/div[1]/main[1]/article[1]/ul[2]/li[2],/div[1]/main[1]/article[1]/ul[2]/li[2],11. Опять записки,11_ru
nUEQ1HlbEe26tKvsqvqvDw,мжица,"Light, but thick rain.",,['explanatory'],"мниках — жижа, зажоры.
  Только "," дожрет этот снег,
  На пожарку ",2310,2315,/div[1]/main[1]/article[1]/ul[2]/li[3],/div[1]/main[1]/article[1]/ul[2]/li[3],11. Опять записки,11_ru
L8Uklmv_Ee21_VOfYFrqrg,дожрет,"Low/colloquial: to eat up, gobble up, devour.",,['register/style']," — жижа, зажоры.
  Только мжица "," этот снег,
  На пожарку прибуду",2316,2322,/div[1]/main[1]/article[1]/ul[2]/li[3],/div[1]/main[1]/article[1]/ul[2]/li[3],11. Опять записки,11_ru
ZKk_Jmv_Ee2fyoc-DOdTAw,Нараспашку,"Colloquial: unbuttoned, open wide. Clothing motif.",,"['register/style', 'motif']","ы.
  Удалые прибудут, бодры —
  "," душа, в разлетайках,
  Коротайк",2394,2404,/div[1]/main[1]/article[1]/ul[2]/li[6],/div[1]/main[1]/article[1]/ul[2]/li[6],11. Опять записки,11_ru
kyfnOmv_Ee2t7KcVdDLbpQ,разлетайках,Colloquial: flyaway cloak. Clothing motif.,,"['motif', 'register/style']","т, бодры —
  Нараспашку душа, в ",",
  Коротайках, угрях, таратайка",2413,2424,/div[1]/main[1]/article[1]/ul[2]/li[6],/div[1]/main[1]/article[1]/ul[2]/li[6],11. Опять записки,11_ru
5rgBKGv_Ee2TDnPpSULpBA,Коротайках,Outerwear worn by peasants. Clothing motif.,,['motif'],"распашку душа, в разлетайках,
  ",", угрях, таратайках,
  Худосочны",2428,2438,/div[1]/main[1]/article[1]/ul[2]/li[7],/div[1]/main[1]/article[1]/ul[2]/li[7],11. Опять записки,11_ru
vi9QJmv_Ee2191-XZ9e4-w,таратайках,A light two-wheeled carriage.,,['explanatory'],"злетайках,
  Коротайках, угрях, ",",
  Худосочные — прямо одры.
  Д",2447,2457,/div[1]/main[1]/article[1]/ul[2]/li[7],/div[1]/main[1]/article[1]/ul[2]/li[7],11. Опять записки,11_ru
cZVX0nmYEe2HQg9XfP9UEw,одры,Dated: scrawny person.,,['register/style'],"аратайках,
  Худосочные — прямо ",".
  Дупелиных полян знатоку
  В ",2480,2484,/div[1]/main[1]/article[1]/ul[2]/li[8],/div[1]/main[1]/article[1]/ul[2]/li[8],11. Опять записки,11_ru
6QrLoGwDEe2lF4_YdO2FbQ,Дупелиных,Snipe. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/5/5a/Greatsnipe_1000.jpg) Bird motif.,,['motif'],"х,
  Худосочные — прямо одры.
  "," полян знатоку
  В газырях и в м",2488,2497,/div[1]/main[1]/article[1]/ul[2]/li[9],/div[1]/main[1]/article[1]/ul[2]/li[9],11. Опять записки,11_ru
twxiJmwDEe2TGs8ON-0fAQ,газырях,A tool used to hold rifle charges carried on one's torso or in gazyr bags. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/8/87/Gazyirnitsa.jpg),,['explanatory'],".
  Дупелиных полян знатоку
  В "," и в мерцающей каске —
  Не лупи",2516,2523,/div[1]/main[1]/article[1]/ul[2]/li[10],/div[1]/main[1]/article[1]/ul[2]/li[10],11. Опять записки,11_ru
W2xMQmwDEe2TGAuuaM9kxA,глухарей,Wood grouse. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/a/a3/Capercaillie_%288751340764%29.jpg?uselang=ru )Bird motif.,,['motif'],"в мерцающей каске —
  Не лупить "," на току,
  Но давать горлопанам",2558,2566,/div[1]/main[1]/article[1]/ul[2]/li[11],/div[1]/main[1]/article[1]/ul[2]/li[11],11. Опять записки,11_ru
XchvsGwEEe2Jho_UcYGOOw,току,The place where birds perform mating calls and mate. Bird motif.,,"['explanatory', 'motif']","каске —
  Не лупить глухарей на ",",
  Но давать горлопанам натаску",2570,2574,/div[1]/main[1]/article[1]/ul[2]/li[11],/div[1]/main[1]/article[1]/ul[2]/li[11],11. Опять записки,11_ru
g3lsMmwEEe22E2teDz8QSg,горлопанам,"Low: loudmouth, arm-waver.",,['register/style'],"ь глухарей на току,
  Но давать "," натаску.
  Брандмайор — индивид",2588,2598,/div[1]/main[1]/article[1]/ul[2]/li[12],/div[1]/main[1]/article[1]/ul[2]/li[12],11. Опять записки,11_ru
opkJumwEEe2T_iMi9RKEFA,натаску,Dog training. Animal-human motif.,,['motif'],"на току,
  Но давать горлопанам ",".
  Брандмайор — индивидум в год",2599,2606,/div[1]/main[1]/article[1]/ul[2]/li[12],/div[1]/main[1]/article[1]/ul[2]/li[12],11. Опять записки,11_ru
sOGklmwEEe277u8tfwdD7Q,Брандмайор,German: *Brandmajor* (brand [fire] + major [chief]).,,['foreign'],"Но давать горлопанам натаску.
  "," — индивидум в годах,
  Но, през",2610,2620,/div[1]/main[1]/article[1]/ul[2]/li[13],/div[1]/main[1]/article[1]/ul[2]/li[13],11. Опять записки,11_ru
HMfTzmwFEe2u0Ofka9DbPA,презрев,"Literary/dated: to scorn, despise, slight.",,['register/style'],"айор — индивидум в годах,
  Но, "," почечуй и одышку,
  Он в апреле",2648,2655,/div[1]/main[1]/article[1]/ul[2]/li[14],/div[1]/main[1]/article[1]/ul[2]/li[14],11. Опять записки,11_ru
K7X_HmwFEe21kY_OjVeQgw,почечуй,Dated: hemorrhoids.,,['register/style'],"ндивидум в годах,
  Но, презрев "," и одышку,
  Он в апреле взойдет",2656,2663,/div[1]/main[1]/article[1]/ul[2]/li[14],/div[1]/main[1]/article[1]/ul[2]/li[14],11. Опять записки,11_ru
i4CNdHlcEe2yLDMKocZ7XQ,"Он в апреле взойдет при звезда́х
  На свою каланчу или вышку.","Isn't this one more reference to stars and constellations? Or is it simply an allusion to his death? In this sense, the repetition of the zh sound throughout the entire Note is stressing also phonetically the great role of Zhizn' (Life) in the book. ",,[],"Но, презрев почечуй и одышку,
  ","
  Козыряет дозорный стажер,
  Г",2676,2737,/div[1]/main[1]/article[1]/ul[2]/li[15],/div[1]/main[1]/article[1]/ul[2]/li[16],11. Опять записки,11_ru
aYA0_mwFEe2rK98V_Costw,каланчу,Fire tower. A watchtower for fires.,,['explanatory']," взойдет при звезда́х
  На свою "," или вышку.
  Козыряет дозорный ",2719,2726,/div[1]/main[1]/article[1]/ul[2]/li[16],/div[1]/main[1]/article[1]/ul[2]/li[16],11. Опять записки,11_ru
w7m73mwFEe28u6v86mz9Yw,Козыряет,"Colloquial: to salute, brag, show off.",,['register/style'],"
  На свою каланчу или вышку.
  "," дозорный стажер,
  Газырям гово",2740,2748,/div[1]/main[1]/article[1]/ul[2]/li[17],/div[1]/main[1]/article[1]/ul[2]/li[17],11. Опять записки,11_ru
3KsJ6mwFEe2jEvdpRow6QA,Газырям,A tool used to hold rifle charges carried on one's torso or in gazyr bags. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/8/87/Gazyirnitsa.jpg),,[],".
  Козыряет дозорный стажер,
  "," говоря про пожары,
  Что они — ",2768,2775,/div[1]/main[1]/article[1]/ul[2]/li[18],/div[1]/main[1]/article[1]/ul[2]/li[18],11. Опять записки,11_ru
GoDHlmwGEe20PiubLXpgCA,Газырям говоря,The intern speaks to the guards (those who wield guns and ammo).,,['explanatory'],".
  Козыряет дозорный стажер,
  "," про пожары,
  Что они — над рай",2768,2782,/div[1]/main[1]/article[1]/ul[2]/li[18]/hypothesis-highlight[1],/div[1]/main[1]/article[1]/ul[2]/li[18],11. Опять записки,11_ru
pX8-mmwGEe2SZIMc6vwCGw,"пожары,
  Что они — над районом Ижор,
  Разумея лукаво Стожары",The same formulation appears earlier (R206/E99).,,['intratextuality'],"ый стажер,
  Газырям говоря про ",".
  Не у нас, отмахнется службис",2787,2849,/div[1]/main[1]/article[1]/ul[2]/li[18],/div[1]/main[1]/article[1]/ul[2]/li[20]/hypothesis-highlight[2],11. Опять записки,11_ru
J4iSPmwGEe2UB4MmlrMbDg,Ижор,The final railway station from Torzhok to St. Petersburg.,,['location'],"пожары,
  Что они — над районом ",",
  Разумея лукаво Стожары.
  Не",2819,2823,/div[1]/main[1]/article[1]/ul[2]/li[19],/div[1]/main[1]/article[1]/ul[2]/li[19],11. Опять записки,11_ru
OrIsimwGEe2_YGOJULbeyw,Разумея,Dated/poetic: to understand.,,['register/style'],"  Что они — над районом Ижор,
  "," лукаво Стожары.
  Не у нас, отм",2827,2834,/div[1]/main[1]/article[1]/ul[2]/li[20],/div[1]/main[1]/article[1]/ul[2]/li[20],11. Опять записки,11_ru
